reference_probe_id,variant_probe_id,control,comparison,setting_id,scene_id,target_order
gym__name_li__obj_cone__distance_phrase_object_first__person_first,courtyard__name_li__obj_cone__distance_phrase_object_first__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_cone,person_first
gym__name_li__obj_cone__distance_phrase_object_first__person_first,field__name_li__obj_cone__distance_phrase_object_first__person_first,setting,gym_vs_field,field,field__name_li__obj_cone,person_first
gym__name_li__obj_cone__distance_phrase_object_first__person_first,platform__name_li__obj_cone__distance_phrase_object_first__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_cone,person_first
gym__name_li__obj_cone__distance_phrase_object_first__person_first,auditorium__name_li__obj_cone__distance_phrase_object_first__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_cone,person_first
gym__name_li__obj_cone__endpoint_placement__object_first,hallway__name_li__obj_cone__endpoint_placement__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_cone,object_first
gym__name_li__obj_cone__endpoint_placement__object_first,courtyard__name_li__obj_cone__endpoint_placement__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_cone,object_first
gym__name_li__obj_cone__endpoint_placement__object_first,field__name_li__obj_cone__endpoint_placement__object_first,setting,gym_vs_field,field,field__name_li__obj_cone,object_first
gym__name_li__obj_cone__endpoint_placement__object_first,platform__name_li__obj_cone__endpoint_placement__object_first,setting,gym_vs_platform,platform,platform__name_li__obj_cone,object_first
gym__name_li__obj_cone__endpoint_placement__object_first,auditorium__name_li__obj_cone__endpoint_placement__object_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_cone,object_first
gym__name_li__obj_cone__endpoint_placement__person_first,hallway__name_li__obj_cone__endpoint_placement__person_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_cone,person_first
gym__name_li__obj_cone__endpoint_placement__person_first,courtyard__name_li__obj_cone__endpoint_placement__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_cone,person_first
gym__name_li__obj_cone__endpoint_placement__person_first,field__name_li__obj_cone__endpoint_placement__person_first,setting,gym_vs_field,field,field__name_li__obj_cone,person_first
gym__name_li__obj_cone__endpoint_placement__person_first,platform__name_li__obj_cone__endpoint_placement__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_cone,person_first
gym__name_li__obj_cone__endpoint_placement__person_first,auditorium__name_li__obj_cone__endpoint_placement__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_cone,person_first
gym__name_li__obj_helmet__direct_label__object_first,hallway__name_li__obj_helmet__direct_label__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__direct_label__object_first,courtyard__name_li__obj_helmet__direct_label__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__direct_label__object_first,field__name_li__obj_helmet__direct_label__object_first,setting,gym_vs_field,field,field__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__direct_label__object_first,platform__name_li__obj_helmet__direct_label__object_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__direct_label__object_first,auditorium__name_li__obj_helmet__direct_label__object_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__direct_label__person_first,hallway__name_li__obj_helmet__direct_label__person_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__direct_label__person_first,courtyard__name_li__obj_helmet__direct_label__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__direct_label__person_first,field__name_li__obj_helmet__direct_label__person_first,setting,gym_vs_field,field,field__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__direct_label__person_first,platform__name_li__obj_helmet__direct_label__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__direct_label__person_first,auditorium__name_li__obj_helmet__direct_label__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase__object_first,hallway__name_li__obj_helmet__distance_phrase__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase__object_first,courtyard__name_li__obj_helmet__distance_phrase__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase__object_first,field__name_li__obj_helmet__distance_phrase__object_first,setting,gym_vs_field,field,field__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase__object_first,platform__name_li__obj_helmet__distance_phrase__object_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase__object_first,auditorium__name_li__obj_helmet__distance_phrase__object_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase__person_first,hallway__name_li__obj_helmet__distance_phrase__person_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase__person_first,courtyard__name_li__obj_helmet__distance_phrase__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase__person_first,field__name_li__obj_helmet__distance_phrase__person_first,setting,gym_vs_field,field,field__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase__person_first,platform__name_li__obj_helmet__distance_phrase__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase__person_first,auditorium__name_li__obj_helmet__distance_phrase__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase_object_first__object_first,hallway__name_li__obj_helmet__distance_phrase_object_first__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase_object_first__object_first,courtyard__name_li__obj_helmet__distance_phrase_object_first__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase_object_first__object_first,field__name_li__obj_helmet__distance_phrase_object_first__object_first,setting,gym_vs_field,field,field__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase_object_first__object_first,platform__name_li__obj_helmet__distance_phrase_object_first__object_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase_object_first__object_first,auditorium__name_li__obj_helmet__distance_phrase_object_first__object_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__distance_phrase_object_first__person_first,hallway__name_li__obj_helmet__distance_phrase_object_first__person_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase_object_first__person_first,courtyard__name_li__obj_helmet__distance_phrase_object_first__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase_object_first__person_first,field__name_li__obj_helmet__distance_phrase_object_first__person_first,setting,gym_vs_field,field,field__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase_object_first__person_first,platform__name_li__obj_helmet__distance_phrase_object_first__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__distance_phrase_object_first__person_first,auditorium__name_li__obj_helmet__distance_phrase_object_first__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__endpoint_placement__object_first,hallway__name_li__obj_helmet__endpoint_placement__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__endpoint_placement__object_first,courtyard__name_li__obj_helmet__endpoint_placement__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__endpoint_placement__object_first,field__name_li__obj_helmet__endpoint_placement__object_first,setting,gym_vs_field,field,field__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__endpoint_placement__object_first,platform__name_li__obj_helmet__endpoint_placement__object_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__endpoint_placement__object_first,auditorium__name_li__obj_helmet__endpoint_placement__object_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,object_first
gym__name_li__obj_helmet__endpoint_placement__person_first,hallway__name_li__obj_helmet__endpoint_placement__person_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__endpoint_placement__person_first,courtyard__name_li__obj_helmet__endpoint_placement__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__endpoint_placement__person_first,field__name_li__obj_helmet__endpoint_placement__person_first,setting,gym_vs_field,field,field__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__endpoint_placement__person_first,platform__name_li__obj_helmet__endpoint_placement__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_helmet,person_first
gym__name_li__obj_helmet__endpoint_placement__person_first,auditorium__name_li__obj_helmet__endpoint_placement__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_helmet,person_first
gym__name_li__obj_cup__direct_label__object_first,hallway__name_li__obj_cup__direct_label__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_cup,object_first
gym__name_li__obj_cup__direct_label__object_first,courtyard__name_li__obj_cup__direct_label__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_cup,object_first
gym__name_li__obj_cup__direct_label__object_first,field__name_li__obj_cup__direct_label__object_first,setting,gym_vs_field,field,field__name_li__obj_cup,object_first
gym__name_li__obj_cup__direct_label__object_first,platform__name_li__obj_cup__direct_label__object_first,setting,gym_vs_platform,platform,platform__name_li__obj_cup,object_first
gym__name_li__obj_cup__direct_label__object_first,auditorium__name_li__obj_cup__direct_label__object_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_cup,object_first
gym__name_li__obj_cup__direct_label__person_first,hallway__name_li__obj_cup__direct_label__person_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_cup,person_first
gym__name_li__obj_cup__direct_label__person_first,courtyard__name_li__obj_cup__direct_label__person_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_cup,person_first
gym__name_li__obj_cup__direct_label__person_first,field__name_li__obj_cup__direct_label__person_first,setting,gym_vs_field,field,field__name_li__obj_cup,person_first
gym__name_li__obj_cup__direct_label__person_first,platform__name_li__obj_cup__direct_label__person_first,setting,gym_vs_platform,platform,platform__name_li__obj_cup,person_first
gym__name_li__obj_cup__direct_label__person_first,auditorium__name_li__obj_cup__direct_label__person_first,setting,gym_vs_auditorium,auditorium,auditorium__name_li__obj_cup,person_first
gym__name_li__obj_cup__distance_phrase__object_first,hallway__name_li__obj_cup__distance_phrase__object_first,setting,gym_vs_hallway,hallway,hallway__name_li__obj_cup,object_first
gym__name_li__obj_cup__distance_phrase__object_first,courtyard__name_li__obj_cup__distance_phrase__object_first,setting,gym_vs_courtyard,courtyard,courtyard__name_li__obj_cup,object_first
gym__name_li__obj_cup__distance_phrase__object_first,field__name_li__obj_cup__distance_phrase__object_first,setting,gym_vs_field,field,field__name_li__obj_cup,object_first
