probe_id,probe_type,probe_version,scene_id,evidence_match_id,target_order_match_id,setting_match_id,setting_id,setting,endpoint_geometry,name_id,name,object_id,object,condition_id,evidence_type,context_structure,context_entity_order,target_order,reverses_context_entity_order,same_setting_in_both_contexts,close_requires_body_part_inference,far_requires_endpoint_inference,relation_words_explicit,distance_magnitude_explicit,target_relation_clause_repeated,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
platform__name_omar__obj_ball__direct_label__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__object_first,platform__name_omar__obj_ball__direct_label,name_omar__obj_ball__direct_label__object_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the platform, the ball is close to Omar.","In the platform, the ball is far from Omar.",The ball is close to Omar.,The ball is far from Omar.,9,11,9,11,6,7,6,7
platform__name_omar__obj_ball__direct_label__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__person_first,platform__name_omar__obj_ball__direct_label,name_omar__obj_ball__direct_label__person_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the platform, the ball is close to Omar.","In the platform, the ball is far from Omar.",Omar is close to the ball.,Omar is far from the ball.,9,11,9,11,6,8,6,8
platform__name_omar__obj_ball__distance_phrase__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__object_first,platform__name_omar__obj_ball__distance_phrase,name_omar__obj_ball__distance_phrase__object_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the platform, a short distance separates Omar and the ball.","In the platform, a long distance separates Omar and the ball.",The ball is close to Omar.,The ball is far from Omar.,11,13,11,13,6,7,6,7
platform__name_omar__obj_ball__distance_phrase__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__person_first,platform__name_omar__obj_ball__distance_phrase,name_omar__obj_ball__distance_phrase__person_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the platform, a short distance separates Omar and the ball.","In the platform, a long distance separates Omar and the ball.",Omar is close to the ball.,Omar is far from the ball.,11,13,11,13,6,8,6,8
platform__name_omar__obj_ball__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__object_first,platform__name_omar__obj_ball__distance_phrase_object_first,name_omar__obj_ball__distance_phrase_object_first__object_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the platform, a short distance separates the ball and Omar.","In the platform, a long distance separates the ball and Omar.",The ball is close to Omar.,The ball is far from Omar.,11,13,11,13,6,7,6,7
platform__name_omar__obj_ball__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__person_first,platform__name_omar__obj_ball__distance_phrase_object_first,name_omar__obj_ball__distance_phrase_object_first__person_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the platform, a short distance separates the ball and Omar.","In the platform, a long distance separates the ball and Omar.",Omar is close to the ball.,Omar is far from the ball.,11,13,11,13,6,8,6,8
platform__name_omar__obj_ball__endpoint_placement__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__object_first,platform__name_omar__obj_ball__endpoint_placement,name_omar__obj_ball__endpoint_placement__object_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the platform, Omar stands at one end. The ball rests at Omar's feet.","In the platform, Omar stands at one end. The ball rests at the other end.",The ball is close to Omar.,The ball is far from Omar.,15,18,15,18,6,7,6,7
platform__name_omar__obj_ball__endpoint_placement__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_ball,platform__name_omar__obj_ball__person_first,platform__name_omar__obj_ball__endpoint_placement,name_omar__obj_ball__endpoint_placement__person_first,platform,platform,ends,name_omar,Omar,obj_ball,ball,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the platform, Omar stands at one end. The ball rests at Omar's feet.","In the platform, Omar stands at one end. The ball rests at the other end.",Omar is close to the ball.,Omar is far from the ball.,15,18,15,18,6,8,6,8
platform__name_omar__obj_bag__direct_label__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__object_first,platform__name_omar__obj_bag__direct_label,name_omar__obj_bag__direct_label__object_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the platform, the bag is close to Omar.","In the platform, the bag is far from Omar.",The bag is close to Omar.,The bag is far from Omar.,9,11,9,11,6,7,6,7
platform__name_omar__obj_bag__direct_label__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__person_first,platform__name_omar__obj_bag__direct_label,name_omar__obj_bag__direct_label__person_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the platform, the bag is close to Omar.","In the platform, the bag is far from Omar.",Omar is close to the bag.,Omar is far from the bag.,9,11,9,11,6,8,6,8
platform__name_omar__obj_bag__distance_phrase__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__object_first,platform__name_omar__obj_bag__distance_phrase,name_omar__obj_bag__distance_phrase__object_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the platform, a short distance separates Omar and the bag.","In the platform, a long distance separates Omar and the bag.",The bag is close to Omar.,The bag is far from Omar.,11,13,11,13,6,7,6,7
platform__name_omar__obj_bag__distance_phrase__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__person_first,platform__name_omar__obj_bag__distance_phrase,name_omar__obj_bag__distance_phrase__person_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the platform, a short distance separates Omar and the bag.","In the platform, a long distance separates Omar and the bag.",Omar is close to the bag.,Omar is far from the bag.,11,13,11,13,6,8,6,8
platform__name_omar__obj_bag__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__object_first,platform__name_omar__obj_bag__distance_phrase_object_first,name_omar__obj_bag__distance_phrase_object_first__object_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the platform, a short distance separates the bag and Omar.","In the platform, a long distance separates the bag and Omar.",The bag is close to Omar.,The bag is far from Omar.,11,13,11,13,6,7,6,7
platform__name_omar__obj_bag__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__person_first,platform__name_omar__obj_bag__distance_phrase_object_first,name_omar__obj_bag__distance_phrase_object_first__person_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the platform, a short distance separates the bag and Omar.","In the platform, a long distance separates the bag and Omar.",Omar is close to the bag.,Omar is far from the bag.,11,13,11,13,6,8,6,8
platform__name_omar__obj_bag__endpoint_placement__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__object_first,platform__name_omar__obj_bag__endpoint_placement,name_omar__obj_bag__endpoint_placement__object_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the platform, Omar stands at one end. The bag rests at Omar's feet.","In the platform, Omar stands at one end. The bag rests at the other end.",The bag is close to Omar.,The bag is far from Omar.,15,18,15,18,6,7,6,7
platform__name_omar__obj_bag__endpoint_placement__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_bag,platform__name_omar__obj_bag__person_first,platform__name_omar__obj_bag__endpoint_placement,name_omar__obj_bag__endpoint_placement__person_first,platform,platform,ends,name_omar,Omar,obj_bag,bag,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the platform, Omar stands at one end. The bag rests at Omar's feet.","In the platform, Omar stands at one end. The bag rests at the other end.",Omar is close to the bag.,Omar is far from the bag.,15,18,15,18,6,8,6,8
platform__name_omar__obj_book__direct_label__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_book,platform__name_omar__obj_book__object_first,platform__name_omar__obj_book__direct_label,name_omar__obj_book__direct_label__object_first,platform,platform,ends,name_omar,Omar,obj_book,book,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the platform, the book is close to Omar.","In the platform, the book is far from Omar.",The book is close to Omar.,The book is far from Omar.,9,11,9,11,6,7,6,7
platform__name_omar__obj_book__direct_label__person_first,close_far_matched_scenes,1.1,platform__name_omar__obj_book,platform__name_omar__obj_book__person_first,platform__name_omar__obj_book__direct_label,name_omar__obj_book__direct_label__person_first,platform,platform,ends,name_omar,Omar,obj_book,book,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the platform, the book is close to Omar.","In the platform, the book is far from Omar.",Omar is close to the book.,Omar is far from the book.,9,11,9,11,6,8,6,8
platform__name_omar__obj_book__distance_phrase__object_first,close_far_matched_scenes,1.1,platform__name_omar__obj_book,platform__name_omar__obj_book__object_first,platform__name_omar__obj_book__distance_phrase,name_omar__obj_book__distance_phrase__object_first,platform,platform,ends,name_omar,Omar,obj_book,book,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the platform, a short distance separates Omar and the book.","In the platform, a long distance separates Omar and the book.",The book is close to Omar.,The book is far from Omar.,11,13,11,13,6,7,6,7
