probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,reference_frame,evidence_type,displayed_slot_labels_left_to_right,length_band,context_entity_order,last_mentioned_entity,target_entity_order,correct_target_for_context1,correct_target_for_context2,Target1,target1_relation_word,context1_target_relation,Context1,target_motion_left,target_start_left,target_start_label_left,target_end_left,target_end_label_left,reference_motion_left,reference_start_left,reference_start_label_left,reference_end_left,reference_end_label_left,initial_relation_left,final_relation_left,order_reversed_left,Target2,target2_relation_word,context2_target_relation,Context2,target_motion_right,target_start_right,target_start_label_right,target_end_right,target_end_label_right,reference_motion_right,reference_start_right,reference_start_label_right,reference_end_right,reference_end_label_right,initial_relation_right,final_relation_right,order_reversed_right,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
no_cross_left__book_jar__numbered_right_to_left__standard__reference_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,numbered_right_to_left,"5, 4, 3, 2, 1",standard,reference_first,target,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen stays fixed. The jar icon stays at 1. The book icon moves from 4 to 5.",left,2,4,1,5,still,5,1,5,1,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen stays fixed. The jar icon stays at 5. The book icon moves from 1 to 2.",left,5,1,4,2,still,1,5,1,5,right,right,False,29,29,11,11
no_cross_left__book_jar__numbered_right_to_left__expanded__target_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,numbered_right_to_left,"5, 4, 3, 2, 1",expanded,target_first,reference,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The book icon starts at 4, then moves to 5. The jar icon starts at 1 and stays there.",left,2,4,1,5,still,5,1,5,1,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The book icon starts at 1, then moves to 2. The jar icon starts at 5 and stays there.",left,5,1,4,2,still,1,5,1,5,right,right,False,36,36,11,11
no_cross_left__book_jar__numbered_right_to_left__expanded__target_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,numbered_right_to_left,"5, 4, 3, 2, 1",expanded,target_first,reference,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The book icon starts at 4, then moves to 5. The jar icon starts at 1 and stays there.",left,2,4,1,5,still,5,1,5,1,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The book icon starts at 1, then moves to 2. The jar icon starts at 5 and stays there.",left,5,1,4,2,still,1,5,1,5,right,right,False,36,36,11,11
no_cross_left__book_jar__numbered_right_to_left__expanded__reference_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,numbered_right_to_left,"5, 4, 3, 2, 1",expanded,reference_first,target,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The jar icon starts at 1 and stays there. The book icon starts at 4, then moves to 5.",left,2,4,1,5,still,5,1,5,1,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The jar icon starts at 5 and stays there. The book icon starts at 1, then moves to 2.",left,5,1,4,2,still,1,5,1,5,right,right,False,36,36,11,11
no_cross_left__book_jar__numbered_right_to_left__expanded__reference_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,numbered_right_to_left,"5, 4, 3, 2, 1",expanded,reference_first,target,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The jar icon starts at 1 and stays there. The book icon starts at 4, then moves to 5.",left,2,4,1,5,still,5,1,5,1,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: 5, 4, 3, 2, 1. The screen and viewpoint stay fixed. The jar icon starts at 5 and stays there. The book icon starts at 1, then moves to 2.",left,5,1,4,2,still,1,5,1,5,right,right,False,36,36,11,11
no_cross_left__book_jar__lettered_positions__compact__target_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",compact,target_first,reference,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: A, B, C, D, E. The book icon moves from B to A. The jar icon stays at E.",left,2,B,1,A,still,5,E,5,E,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: A, B, C, D, E. The book icon moves from E to D. The jar icon stays at A.",left,5,E,4,D,still,1,A,1,A,right,right,False,25,25,11,11
no_cross_left__book_jar__lettered_positions__compact__target_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",compact,target_first,reference,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: A, B, C, D, E. The book icon moves from B to A. The jar icon stays at E.",left,2,B,1,A,still,5,E,5,E,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: A, B, C, D, E. The book icon moves from E to D. The jar icon stays at A.",left,5,E,4,D,still,1,A,1,A,right,right,False,25,25,11,11
no_cross_left__book_jar__lettered_positions__compact__reference_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",compact,reference_first,target,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: A, B, C, D, E. The jar icon stays at E. The book icon moves from B to A.",left,2,B,1,A,still,5,E,5,E,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: A, B, C, D, E. The jar icon stays at A. The book icon moves from E to D.",left,5,E,4,D,still,1,A,1,A,right,right,False,25,25,11,11
no_cross_left__book_jar__lettered_positions__compact__reference_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",compact,reference_first,target,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: A, B, C, D, E. The jar icon stays at E. The book icon moves from B to A.",left,2,B,1,A,still,5,E,5,E,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: A, B, C, D, E. The jar icon stays at A. The book icon moves from E to D.",left,5,E,4,D,still,1,A,1,A,right,right,False,25,25,11,11
no_cross_left__book_jar__lettered_positions__standard__target_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",standard,target_first,reference,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The book icon moves from B to A. The jar icon stays at E.",left,2,B,1,A,still,5,E,5,E,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The book icon moves from E to D. The jar icon stays at A.",left,5,E,4,D,still,1,A,1,A,right,right,False,29,29,11,11
no_cross_left__book_jar__lettered_positions__standard__target_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",standard,target_first,reference,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The book icon moves from B to A. The jar icon stays at E.",left,2,B,1,A,still,5,E,5,E,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The book icon moves from E to D. The jar icon stays at A.",left,5,E,4,D,still,1,A,1,A,right,right,False,29,29,11,11
no_cross_left__book_jar__lettered_positions__standard__reference_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",standard,reference_first,target,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The jar icon stays at E. The book icon moves from B to A.",left,2,B,1,A,still,5,E,5,E,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The jar icon stays at A. The book icon moves from E to D.",left,5,E,4,D,still,1,A,1,A,right,right,False,29,29,11,11
no_cross_left__book_jar__lettered_positions__standard__reference_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",standard,reference_first,target,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The jar icon stays at E. The book icon moves from B to A.",left,2,B,1,A,still,5,E,5,E,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen stays fixed. The jar icon stays at A. The book icon moves from E to D.",left,5,E,4,D,still,1,A,1,A,right,right,False,29,29,11,11
no_cross_left__book_jar__lettered_positions__expanded__target_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",expanded,target_first,reference,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The book icon starts at B, then moves to A. The jar icon starts at E and stays there.",left,2,B,1,A,still,5,E,5,E,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The book icon starts at E, then moves to D. The jar icon starts at A and stays there.",left,5,E,4,D,still,1,A,1,A,right,right,False,36,36,11,11
no_cross_left__book_jar__lettered_positions__expanded__target_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",expanded,target_first,reference,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The book icon starts at B, then moves to A. The jar icon starts at E and stays there.",left,2,B,1,A,still,5,E,5,E,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The book icon starts at E, then moves to D. The jar icon starts at A and stays there.",left,5,E,4,D,still,1,A,1,A,right,right,False,36,36,11,11
no_cross_left__book_jar__lettered_positions__expanded__reference_first__target_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",expanded,reference_first,target,target_first,Target1,Target2,The book icon is to the left of the jar icon.,left,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The jar icon starts at E and stays there. The book icon starts at B, then moves to A.",left,2,B,1,A,still,5,E,5,E,left,left,False,The book icon is to the right of the jar icon.,right,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The jar icon starts at A and stays there. The book icon starts at E, then moves to D.",left,5,E,4,D,still,1,A,1,A,right,right,False,36,36,11,11
no_cross_left__book_jar__lettered_positions__expanded__reference_first__reference_first,1.2,applied,target_moves_without_crossing,leftward_motion,no_cross_left,book_jar,book,jar,reader_view_fixed_screen,lettered_positions,"A, B, C, D, E",expanded,reference_first,target,reference_first,Target1,Target2,The jar icon is to the right of the book icon.,right,left,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The jar icon starts at E and stays there. The book icon starts at B, then moves to A.",left,2,B,1,A,still,5,E,5,E,left,left,False,The jar icon is to the left of the book icon.,left,right,"Fixed screen slots, left to right: A, B, C, D, E. The screen and viewpoint stay fixed. The jar icon starts at A and stays there. The book icon starts at E, then moves to D.",left,5,E,4,D,still,1,A,1,A,right,right,False,36,36,11,11
