probe_id,probe_version,probe_type,matched_group_id,condition_id,length_match_id,template_id,length_band,evidence_type,outcome,correct_target,name_id,name,object_id,object,numeric_case_id,unit,unit_id,unit_notation,unit_match_id,initial_distance,final_distance,signed_distance_change,movement_distance,object_stationary,passes_object,reference_order_id,wording_id,Context,Target1,Target2,Target3,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,Target3_word_count,Target3_char_count,Target3_token_count,Target3_conditional_token_count,probe_row_index
name_3__obj_cone__num_01__unit_inches__explicit_distance__closer__compact,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__compact,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__closer,distance_compact,compact,explicit_distance_comparison,closer,Target1,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__closer__compact,85,73,-12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Omar's distance from the stationary cone: initially 85 inches, now 73 inches.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,7146
name_3__obj_cone__num_01__unit_inches__explicit_distance__farther__compact,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__compact,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__farther,distance_compact,compact,explicit_distance_comparison,farther,Target2,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__farther__compact,85,97,12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Omar's distance from the stationary cone: initially 85 inches, now 97 inches.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,7147
name_3__obj_cone__num_01__unit_inches__explicit_distance__unchanged__compact,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__compact,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__unchanged,distance_compact,compact,explicit_distance_comparison,unchanged,Target3,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__unchanged__compact,85,85,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Omar's distance from the stationary cone: initially 85 inches, now 85 inches.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,7148
name_3__obj_cone__num_01__unit_inches__explicit_distance__closer,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__closer,distance_standard,standard,explicit_distance_comparison,closer,Target1,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__closer,85,73,-12,12,True,False,person_relative_to_object,closer_farther_same_distance,Omar was 85 inches from a stationary cone. Omar is now 73 inches from the cone.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,7149
name_3__obj_cone__num_01__unit_inches__explicit_distance__farther,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__farther,distance_standard,standard,explicit_distance_comparison,farther,Target2,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__farther,85,97,12,12,True,False,person_relative_to_object,closer_farther_same_distance,Omar was 85 inches from a stationary cone. Omar is now 97 inches from the cone.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,7150
name_3__obj_cone__num_01__unit_inches__explicit_distance__unchanged,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__unchanged,distance_standard,standard,explicit_distance_comparison,unchanged,Target3,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__unchanged,85,85,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Omar was 85 inches from a stationary cone. Omar is now 85 inches from the cone.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,7151
name_3__obj_cone__num_01__unit_inches__explicit_distance__closer__expanded,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__expanded,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__closer,distance_expanded,expanded,explicit_distance_comparison,closer,Target1,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__closer__expanded,85,73,-12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Omar was 85 inches from a cone that remained stationary. The distance between Omar and that cone is now 73 inches.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,7152
name_3__obj_cone__num_01__unit_inches__explicit_distance__farther__expanded,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__expanded,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__farther,distance_expanded,expanded,explicit_distance_comparison,farther,Target2,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__farther__expanded,85,97,12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Omar was 85 inches from a cone that remained stationary. The distance between Omar and that cone is now 97 inches.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,7153
name_3__obj_cone__num_01__unit_inches__explicit_distance__unchanged__expanded,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__expanded,explicit_distance,name_3__obj_cone__num_01__unit_inches__explicit_distance__unchanged,distance_expanded,expanded,explicit_distance_comparison,unchanged,Target3,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__explicit_distance__unchanged__expanded,85,85,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Omar was 85 inches from a cone that remained stationary. The distance between Omar and that cone is now 85 inches.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,7154
name_3__obj_cone__num_01__unit_inches__movement_description__closer__compact,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__compact,movement_description,name_3__obj_cone__num_01__unit_inches__movement_description__closer,movement_compact,compact,directed_movement_inference,closer,Target1,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__movement_description__closer__compact,85,73,-12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 85 inches from a stationary cone, Omar walked 12 inches directly toward it.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,14,84,16,9,43,11,10,9,46,11,10,12,57,14,13,7155
name_3__obj_cone__num_01__unit_inches__movement_description__farther__compact,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__compact,movement_description,name_3__obj_cone__num_01__unit_inches__movement_description__farther,movement_compact,compact,directed_movement_inference,farther,Target2,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__movement_description__farther__compact,85,97,12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 85 inches from a stationary cone, Omar walked 12 inches directly away from it.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,15,87,17,9,43,11,10,9,46,11,10,12,57,14,13,7156
name_3__obj_cone__num_01__unit_inches__movement_description__closer,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches,movement_description,name_3__obj_cone__num_01__unit_inches__movement_description__closer,movement_standard,standard,directed_movement_inference,closer,Target1,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__movement_description__closer,85,73,-12,12,True,False,person_relative_to_object,closer_farther_same_distance,Omar was 85 inches from a stationary cone. Omar walked 12 inches directly toward the cone.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,16,90,19,9,43,11,10,9,46,11,10,12,57,14,13,7157
name_3__obj_cone__num_01__unit_inches__movement_description__farther,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches,movement_description,name_3__obj_cone__num_01__unit_inches__movement_description__farther,movement_standard,standard,directed_movement_inference,farther,Target2,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__movement_description__farther,85,97,12,12,True,False,person_relative_to_object,closer_farther_same_distance,Omar was 85 inches from a stationary cone. Omar walked 12 inches directly away from the cone.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,17,93,20,9,43,11,10,9,46,11,10,12,57,14,13,7158
name_3__obj_cone__num_01__unit_inches__movement_description__closer__expanded,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__expanded,movement_description,name_3__obj_cone__num_01__unit_inches__movement_description__closer,movement_expanded,expanded,directed_movement_inference,closer,Target1,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__movement_description__closer__expanded,85,73,-12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Omar was 85 inches from a cone that remained stationary. From that starting position, Omar walked 12 inches directly toward the cone.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,23,144,27,9,43,11,10,9,46,11,10,12,57,14,13,7159
name_3__obj_cone__num_01__unit_inches__movement_description__farther__expanded,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__expanded,movement_description,name_3__obj_cone__num_01__unit_inches__movement_description__farther,movement_expanded,expanded,directed_movement_inference,farther,Target2,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__movement_description__farther__expanded,85,97,12,12,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Omar was 85 inches from a cone that remained stationary. From that starting position, Omar walked 12 inches directly away from the cone.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,24,147,28,9,43,11,10,9,46,11,10,12,57,14,13,7160
name_3__obj_cone__num_01__unit_inches__orientation_control__unchanged__compact,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches__compact,orientation_control,name_3__obj_cone__num_01__unit_inches__orientation_control__unchanged,orientation_compact,compact,rotation_without_translation_inference,unchanged,Target3,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__orientation_control__unchanged__compact,85,85,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Omar, 85 inches from a stationary cone, turned around in place.",Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,11,63,15,9,43,11,10,9,46,11,10,12,57,14,13,7161
name_3__obj_cone__num_01__unit_inches__orientation_control__unchanged,1.2,closer_farther_initial_conditions,name_3__obj_cone__num_01__unit_inches,orientation_control,name_3__obj_cone__num_01__unit_inches__orientation_control__unchanged,orientation_standard,standard,rotation_without_translation_inference,unchanged,Target3,name_3,Omar,obj_cone,cone,num_01,inches,unit_inches,word,name_3__obj_cone__num_01__orientation_control__unchanged,85,85,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Omar was 85 inches from a stationary cone. Omar turned around without changing position.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,Omar is now at the same distance from the cone as before.,14,88,17,9,43,11,10,9,46,11,10,12,57,14,13,7162
