probe_id,probe_version,probe_type,matched_group_id,condition_id,length_match_id,template_id,length_band,evidence_type,outcome,correct_target,name_id,name,object_id,object,numeric_case_id,unit,unit_id,unit_notation,unit_match_id,initial_distance,final_distance,signed_distance_change,movement_distance,object_stationary,passes_object,reference_order_id,wording_id,Context,Target1,Target2,Target3,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,Target3_word_count,Target3_char_count,Target3_token_count,Target3_conditional_token_count,probe_row_index
name_0__obj_cone__num_11__unit_inches__explicit_distance__closer__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__compact,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__closer,distance_compact,compact,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__closer__compact,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 32 inches, now 9 inches.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,76,17,9,43,11,10,9,46,11,10,12,57,14,13,5382
name_0__obj_cone__num_11__unit_inches__explicit_distance__farther__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__compact,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__farther,distance_compact,compact,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__farther__compact,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 32 inches, now 55 inches.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,5383
name_0__obj_cone__num_11__unit_inches__explicit_distance__unchanged__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__compact,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__unchanged,distance_compact,compact,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__unchanged__compact,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 32 inches, now 32 inches.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,5384
name_0__obj_cone__num_11__unit_inches__explicit_distance__closer,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__closer,distance_standard,standard,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__closer,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 inches from a stationary cone. Maya is now 9 inches from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,78,19,9,43,11,10,9,46,11,10,12,57,14,13,5385
name_0__obj_cone__num_11__unit_inches__explicit_distance__farther,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__farther,distance_standard,standard,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__farther,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 inches from a stationary cone. Maya is now 55 inches from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,5386
name_0__obj_cone__num_11__unit_inches__explicit_distance__unchanged,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__unchanged,distance_standard,standard,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__unchanged,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 inches from a stationary cone. Maya is now 32 inches from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,5387
name_0__obj_cone__num_11__unit_inches__explicit_distance__closer__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__expanded,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__closer,distance_expanded,expanded,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__closer__expanded,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 inches from a cone that remained stationary. The distance between Maya and that cone is now 9 inches.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,124,25,9,43,11,10,9,46,11,10,12,57,14,13,5388
name_0__obj_cone__num_11__unit_inches__explicit_distance__farther__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__expanded,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__farther,distance_expanded,expanded,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__farther__expanded,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 inches from a cone that remained stationary. The distance between Maya and that cone is now 55 inches.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,5389
name_0__obj_cone__num_11__unit_inches__explicit_distance__unchanged__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__expanded,explicit_distance,name_0__obj_cone__num_11__unit_inches__explicit_distance__unchanged,distance_expanded,expanded,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__explicit_distance__unchanged__expanded,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 inches from a cone that remained stationary. The distance between Maya and that cone is now 32 inches.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,5390
name_0__obj_cone__num_11__unit_inches__movement_description__closer__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__compact,movement_description,name_0__obj_cone__num_11__unit_inches__movement_description__closer,movement_compact,compact,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__movement_description__closer__compact,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 32 inches from a stationary cone, Maya walked 23 inches directly toward it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,14,84,16,9,43,11,10,9,46,11,10,12,57,14,13,5391
name_0__obj_cone__num_11__unit_inches__movement_description__farther__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__compact,movement_description,name_0__obj_cone__num_11__unit_inches__movement_description__farther,movement_compact,compact,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__movement_description__farther__compact,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 32 inches from a stationary cone, Maya walked 23 inches directly away from it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,15,87,17,9,43,11,10,9,46,11,10,12,57,14,13,5392
name_0__obj_cone__num_11__unit_inches__movement_description__closer,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches,movement_description,name_0__obj_cone__num_11__unit_inches__movement_description__closer,movement_standard,standard,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__movement_description__closer,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 inches from a stationary cone. Maya walked 23 inches directly toward the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,90,19,9,43,11,10,9,46,11,10,12,57,14,13,5393
name_0__obj_cone__num_11__unit_inches__movement_description__farther,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches,movement_description,name_0__obj_cone__num_11__unit_inches__movement_description__farther,movement_standard,standard,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__movement_description__farther,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 inches from a stationary cone. Maya walked 23 inches directly away from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,17,93,20,9,43,11,10,9,46,11,10,12,57,14,13,5394
name_0__obj_cone__num_11__unit_inches__movement_description__closer__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__expanded,movement_description,name_0__obj_cone__num_11__unit_inches__movement_description__closer,movement_expanded,expanded,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__movement_description__closer__expanded,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 inches from a cone that remained stationary. From that starting position, Maya walked 23 inches directly toward the cone.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,23,144,27,9,43,11,10,9,46,11,10,12,57,14,13,5395
name_0__obj_cone__num_11__unit_inches__movement_description__farther__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__expanded,movement_description,name_0__obj_cone__num_11__unit_inches__movement_description__farther,movement_expanded,expanded,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__movement_description__farther__expanded,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 inches from a cone that remained stationary. From that starting position, Maya walked 23 inches directly away from the cone.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,24,147,28,9,43,11,10,9,46,11,10,12,57,14,13,5396
name_0__obj_cone__num_11__unit_inches__orientation_control__unchanged__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches__compact,orientation_control,name_0__obj_cone__num_11__unit_inches__orientation_control__unchanged,orientation_compact,compact,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__orientation_control__unchanged__compact,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Maya, 32 inches from a stationary cone, turned around in place.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,11,63,15,9,43,11,10,9,46,11,10,12,57,14,13,5397
name_0__obj_cone__num_11__unit_inches__orientation_control__unchanged,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__unit_inches,orientation_control,name_0__obj_cone__num_11__unit_inches__orientation_control__unchanged,orientation_standard,standard,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,inches,unit_inches,word,name_0__obj_cone__num_11__orientation_control__unchanged,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 inches from a stationary cone. Maya turned around without changing position.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,14,88,17,9,43,11,10,9,46,11,10,12,57,14,13,5398
