matched_group_id,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,Domain,ConceptA,ConceptB,Target1,Target2,reference_order_id,target_negation_pattern_id,distance_standard_id,probe_id,probe_version,probe_type,original_baseline_probe_id,context_form_id,reference_form_id,condition_id,body_comparison_available,body_reference_type,body_reference,evidence_type,ContextType,ContextDiff,TargetDiff,prefix_text,close_location_sentence,far_location_sentence,Context1,Context2,correct_target_for_context1,correct_target_for_context2,close_evidence_type,far_evidence_type,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
objects_kitchen__obj_plate__obj_cup,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,spatial-relations,close,far,The cup is close to the plate.,The cup is far from the plate.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_plate__obj_cup__placement__endpoint,1.0,close_far_context_and_body_reference,objects_kitchen__obj_plate__obj_cup__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen.,The cup rests on a table immediately beside the plate.,The cup rests across the full length of a large kitchen from the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The cup rests across the full length of a large kitchen from the plate.,Target1,Target2,physical_arrangement,physical_arrangement,23,112,27,129,7,30,7,30,206
objects_kitchen__obj_plate__obj_mug,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,spatial-relations,close,far,The mug is close to the plate.,The mug is far from the plate.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_plate__obj_mug__placement__compact,1.0,close_far_context_and_body_reference,objects_kitchen__obj_plate__obj_mug__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The mug rests on a table immediately beside the plate.,The mug rests across the full length of a large kitchen from the plate.,The mug rests on a table immediately beside the plate.,The mug rests across the full length of a large kitchen from the plate.,Target1,Target2,physical_arrangement,physical_arrangement,10,54,14,71,7,30,7,30,207
objects_kitchen__obj_plate__obj_mug,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,spatial-relations,close,far,The mug is close to the plate.,The mug is far from the plate.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_plate__obj_mug__placement__setting,1.0,close_far_context_and_body_reference,objects_kitchen__obj_plate__obj_mug__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The plate rests on a table in a kitchen.,The mug rests on a table immediately beside the plate.,The mug rests across the full length of a large kitchen from the plate.,The plate rests on a table in a kitchen. The mug rests on a table immediately beside the plate.,The plate rests on a table in a kitchen. The mug rests across the full length of a large kitchen from the plate.,Target1,Target2,physical_arrangement,physical_arrangement,19,95,23,112,7,30,7,30,208
objects_kitchen__obj_plate__obj_mug,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,spatial-relations,close,far,The mug is close to the plate.,The mug is far from the plate.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_plate__obj_mug__placement__endpoint,1.0,close_far_context_and_body_reference,objects_kitchen__obj_plate__obj_mug__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen.,The mug rests on a table immediately beside the plate.,The mug rests across the full length of a large kitchen from the plate.,The plate rests on a table at one end of a large kitchen. The mug rests on a table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The mug rests across the full length of a large kitchen from the plate.,Target1,Target2,physical_arrangement,physical_arrangement,23,112,27,129,7,30,7,30,209
objects_kitchen__obj_bowl__obj_cup,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,spatial-relations,close,far,The cup is close to the bowl.,The cup is far from the bowl.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_bowl__obj_cup__placement__compact,1.0,close_far_context_and_body_reference,objects_kitchen__obj_bowl__obj_cup__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The cup rests on a table immediately beside the bowl.,The cup rests across the full length of a large kitchen from the bowl.,The cup rests on a table immediately beside the bowl.,The cup rests across the full length of a large kitchen from the bowl.,Target1,Target2,physical_arrangement,physical_arrangement,10,53,14,70,7,29,7,29,210
objects_kitchen__obj_bowl__obj_cup,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,spatial-relations,close,far,The cup is close to the bowl.,The cup is far from the bowl.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_bowl__obj_cup__placement__setting,1.0,close_far_context_and_body_reference,objects_kitchen__obj_bowl__obj_cup__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bowl rests on a table in a kitchen.,The cup rests on a table immediately beside the bowl.,The cup rests across the full length of a large kitchen from the bowl.,The bowl rests on a table in a kitchen. The cup rests on a table immediately beside the bowl.,The bowl rests on a table in a kitchen. The cup rests across the full length of a large kitchen from the bowl.,Target1,Target2,physical_arrangement,physical_arrangement,19,93,23,110,7,29,7,29,211
objects_kitchen__obj_bowl__obj_cup,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,spatial-relations,close,far,The cup is close to the bowl.,The cup is far from the bowl.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_bowl__obj_cup__placement__endpoint,1.0,close_far_context_and_body_reference,objects_kitchen__obj_bowl__obj_cup__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen.,The cup rests on a table immediately beside the bowl.,The cup rests across the full length of a large kitchen from the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests across the full length of a large kitchen from the bowl.,Target1,Target2,physical_arrangement,physical_arrangement,23,110,27,127,7,29,7,29,212
objects_kitchen__obj_bowl__obj_mug,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,spatial-relations,close,far,The mug is close to the bowl.,The mug is far from the bowl.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_bowl__obj_mug__placement__compact,1.0,close_far_context_and_body_reference,objects_kitchen__obj_bowl__obj_mug__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The mug rests on a table immediately beside the bowl.,The mug rests across the full length of a large kitchen from the bowl.,The mug rests on a table immediately beside the bowl.,The mug rests across the full length of a large kitchen from the bowl.,Target1,Target2,physical_arrangement,physical_arrangement,10,53,14,70,7,29,7,29,213
objects_kitchen__obj_bowl__obj_mug,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,spatial-relations,close,far,The mug is close to the bowl.,The mug is far from the bowl.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_bowl__obj_mug__placement__setting,1.0,close_far_context_and_body_reference,objects_kitchen__obj_bowl__obj_mug__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bowl rests on a table in a kitchen.,The mug rests on a table immediately beside the bowl.,The mug rests across the full length of a large kitchen from the bowl.,The bowl rests on a table in a kitchen. The mug rests on a table immediately beside the bowl.,The bowl rests on a table in a kitchen. The mug rests across the full length of a large kitchen from the bowl.,Target1,Target2,physical_arrangement,physical_arrangement,19,93,23,110,7,29,7,29,214
objects_kitchen__obj_bowl__obj_mug,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,spatial-relations,close,far,The mug is close to the bowl.,The mug is far from the bowl.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_bowl__obj_mug__placement__endpoint,1.0,close_far_context_and_body_reference,objects_kitchen__obj_bowl__obj_mug__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen.,The mug rests on a table immediately beside the bowl.,The mug rests across the full length of a large kitchen from the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests across the full length of a large kitchen from the bowl.,Target1,Target2,physical_arrangement,physical_arrangement,23,110,27,127,7,29,7,29,215
objects_workshop__obj_toolbox__obj_helmet,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,spatial-relations,close,far,The helmet is close to the toolbox.,The helmet is far from the toolbox.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_workshop__obj_toolbox__obj_helmet__placement__compact,1.0,close_far_context_and_body_reference,objects_workshop__obj_toolbox__obj_helmet__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The helmet rests immediately beside the toolbox.,The full length of a long workshop separates the helmet from the toolbox.,The helmet rests immediately beside the toolbox.,The full length of a long workshop separates the helmet from the toolbox.,Target1,Target2,physical_arrangement,physical_arrangement,7,48,13,73,7,35,7,35,216
objects_workshop__obj_toolbox__obj_helmet,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,spatial-relations,close,far,The helmet is close to the toolbox.,The helmet is far from the toolbox.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_workshop__obj_toolbox__obj_helmet__placement__setting,1.0,close_far_context_and_body_reference,objects_workshop__obj_toolbox__obj_helmet__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The toolbox rests on the floor in a workshop.,The helmet rests immediately beside the toolbox.,The full length of a long workshop separates the helmet from the toolbox.,The toolbox rests on the floor in a workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor in a workshop. The full length of a long workshop separates the helmet from the toolbox.,Target1,Target2,physical_arrangement,physical_arrangement,16,94,22,119,7,35,7,35,217
