pair_id,probe_version,event_family,event_subtype,contrast,first_outcome,second_outcome,first_probe_id,second_probe_id,numeric_information,name_id,object_id,numeric_case_id,unit_id,context_entity_order,Context1,Context2,Target1,Target2,correct_target_for_context1,correct_target_for_context2
name_3__obj_bicycle__non_numeric__person_first__closer__vs__name_3__obj_bicycle__non_numeric__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_farther,closer,farther,name_3__obj_bicycle__non_numeric__person_first__closer,name_3__obj_bicycle__non_numeric__person_first__farther,absent,name_3,obj_bicycle,,,person_first,"Omar began to the left of the bicycle. Both moved right, but Omar covered more ground without reaching the bicycle.","Omar began to the left of the bicycle. Both moved right, but the bicycle covered more ground than Omar.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Target1,Target2
name_3__obj_bicycle__non_numeric__person_first__closer__vs__name_3__obj_bicycle__non_numeric__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_unchanged,closer,unchanged,name_3__obj_bicycle__non_numeric__person_first__closer,name_3__obj_bicycle__non_numeric__person_first__unchanged,absent,name_3,obj_bicycle,,,person_first,"Omar began to the left of the bicycle. Both moved right, but Omar covered more ground without reaching the bicycle.",Omar began to the left of the bicycle. Both moved right by equal distances.,Omar is now closer to the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__non_numeric__person_first__farther__vs__name_3__obj_bicycle__non_numeric__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,farther_vs_unchanged,farther,unchanged,name_3__obj_bicycle__non_numeric__person_first__farther,name_3__obj_bicycle__non_numeric__person_first__unchanged,absent,name_3,obj_bicycle,,,person_first,"Omar began to the left of the bicycle. Both moved right, but the bicycle covered more ground than Omar.",Omar began to the left of the bicycle. Both moved right by equal distances.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_metres__person_first__closer__vs__name_3__obj_bicycle__num_00__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_farther,closer,farther,name_3__obj_bicycle__num_00__unit_metres__person_first__closer,name_3__obj_bicycle__num_00__unit_metres__person_first__farther,specific,name_3,obj_bicycle,num_00,unit_metres,person_first,"Omar began 18 metres to the left of the bicycle. Omar moved 6 metres right, and the bicycle moved 1 metre right.","Omar began 18 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 6 metres right.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_metres__person_first__closer__vs__name_3__obj_bicycle__num_00__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_unchanged,closer,unchanged,name_3__obj_bicycle__num_00__unit_metres__person_first__closer,name_3__obj_bicycle__num_00__unit_metres__person_first__unchanged,specific,name_3,obj_bicycle,num_00,unit_metres,person_first,"Omar began 18 metres to the left of the bicycle. Omar moved 6 metres right, and the bicycle moved 1 metre right.","Omar began 18 metres to the left of the bicycle. Omar moved 6 metres right, and the bicycle moved 6 metres right.",Omar is now closer to the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_metres__person_first__farther__vs__name_3__obj_bicycle__num_00__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,farther_vs_unchanged,farther,unchanged,name_3__obj_bicycle__num_00__unit_metres__person_first__farther,name_3__obj_bicycle__num_00__unit_metres__person_first__unchanged,specific,name_3,obj_bicycle,num_00,unit_metres,person_first,"Omar began 18 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 6 metres right.","Omar began 18 metres to the left of the bicycle. Omar moved 6 metres right, and the bicycle moved 6 metres right.",Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_ft__person_first__closer__vs__name_3__obj_bicycle__num_00__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_farther,closer,farther,name_3__obj_bicycle__num_00__unit_ft__person_first__closer,name_3__obj_bicycle__num_00__unit_ft__person_first__farther,specific,name_3,obj_bicycle,num_00,unit_ft,person_first,"Omar began 18 ft to the left of the bicycle. Omar moved 6 ft right, and the bicycle moved 1 ft right.","Omar began 18 ft to the left of the bicycle. Omar moved 1 ft right, and the bicycle moved 6 ft right.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_ft__person_first__closer__vs__name_3__obj_bicycle__num_00__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_unchanged,closer,unchanged,name_3__obj_bicycle__num_00__unit_ft__person_first__closer,name_3__obj_bicycle__num_00__unit_ft__person_first__unchanged,specific,name_3,obj_bicycle,num_00,unit_ft,person_first,"Omar began 18 ft to the left of the bicycle. Omar moved 6 ft right, and the bicycle moved 1 ft right.","Omar began 18 ft to the left of the bicycle. Omar moved 6 ft right, and the bicycle moved 6 ft right.",Omar is now closer to the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_ft__person_first__farther__vs__name_3__obj_bicycle__num_00__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,farther_vs_unchanged,farther,unchanged,name_3__obj_bicycle__num_00__unit_ft__person_first__farther,name_3__obj_bicycle__num_00__unit_ft__person_first__unchanged,specific,name_3,obj_bicycle,num_00,unit_ft,person_first,"Omar began 18 ft to the left of the bicycle. Omar moved 1 ft right, and the bicycle moved 6 ft right.","Omar began 18 ft to the left of the bicycle. Omar moved 6 ft right, and the bicycle moved 6 ft right.",Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_inches__person_first__closer__vs__name_3__obj_bicycle__num_00__unit_inches__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_farther,closer,farther,name_3__obj_bicycle__num_00__unit_inches__person_first__closer,name_3__obj_bicycle__num_00__unit_inches__person_first__farther,specific,name_3,obj_bicycle,num_00,unit_inches,person_first,"Omar began 18 inches to the left of the bicycle. Omar moved 6 inches right, and the bicycle moved 1 inch right.","Omar began 18 inches to the left of the bicycle. Omar moved 1 inch right, and the bicycle moved 6 inches right.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_inches__person_first__closer__vs__name_3__obj_bicycle__num_00__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_unchanged,closer,unchanged,name_3__obj_bicycle__num_00__unit_inches__person_first__closer,name_3__obj_bicycle__num_00__unit_inches__person_first__unchanged,specific,name_3,obj_bicycle,num_00,unit_inches,person_first,"Omar began 18 inches to the left of the bicycle. Omar moved 6 inches right, and the bicycle moved 1 inch right.","Omar began 18 inches to the left of the bicycle. Omar moved 6 inches right, and the bicycle moved 6 inches right.",Omar is now closer to the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_00__unit_inches__person_first__farther__vs__name_3__obj_bicycle__num_00__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,farther_vs_unchanged,farther,unchanged,name_3__obj_bicycle__num_00__unit_inches__person_first__farther,name_3__obj_bicycle__num_00__unit_inches__person_first__unchanged,specific,name_3,obj_bicycle,num_00,unit_inches,person_first,"Omar began 18 inches to the left of the bicycle. Omar moved 1 inch right, and the bicycle moved 6 inches right.","Omar began 18 inches to the left of the bicycle. Omar moved 6 inches right, and the bicycle moved 6 inches right.",Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_01__unit_metres__person_first__closer__vs__name_3__obj_bicycle__num_01__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_farther,closer,farther,name_3__obj_bicycle__num_01__unit_metres__person_first__closer,name_3__obj_bicycle__num_01__unit_metres__person_first__farther,specific,name_3,obj_bicycle,num_01,unit_metres,person_first,"Omar began 85 metres to the left of the bicycle. Omar moved 13 metres right, and the bicycle moved 1 metre right.","Omar began 85 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 13 metres right.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Target1,Target2
name_3__obj_bicycle__num_01__unit_metres__person_first__closer__vs__name_3__obj_bicycle__num_01__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_unchanged,closer,unchanged,name_3__obj_bicycle__num_01__unit_metres__person_first__closer,name_3__obj_bicycle__num_01__unit_metres__person_first__unchanged,specific,name_3,obj_bicycle,num_01,unit_metres,person_first,"Omar began 85 metres to the left of the bicycle. Omar moved 13 metres right, and the bicycle moved 1 metre right.","Omar began 85 metres to the left of the bicycle. Omar moved 13 metres right, and the bicycle moved 13 metres right.",Omar is now closer to the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_01__unit_metres__person_first__farther__vs__name_3__obj_bicycle__num_01__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,farther_vs_unchanged,farther,unchanged,name_3__obj_bicycle__num_01__unit_metres__person_first__farther,name_3__obj_bicycle__num_01__unit_metres__person_first__unchanged,specific,name_3,obj_bicycle,num_01,unit_metres,person_first,"Omar began 85 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 13 metres right.","Omar began 85 metres to the left of the bicycle. Omar moved 13 metres right, and the bicycle moved 13 metres right.",Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
name_3__obj_bicycle__num_01__unit_ft__person_first__closer__vs__name_3__obj_bicycle__num_01__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_farther,closer,farther,name_3__obj_bicycle__num_01__unit_ft__person_first__closer,name_3__obj_bicycle__num_01__unit_ft__person_first__farther,specific,name_3,obj_bicycle,num_01,unit_ft,person_first,"Omar began 85 ft to the left of the bicycle. Omar moved 13 ft right, and the bicycle moved 1 ft right.","Omar began 85 ft to the left of the bicycle. Omar moved 1 ft right, and the bicycle moved 13 ft right.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Target1,Target2
name_3__obj_bicycle__num_01__unit_ft__person_first__closer__vs__name_3__obj_bicycle__num_01__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,closer_vs_unchanged,closer,unchanged,name_3__obj_bicycle__num_01__unit_ft__person_first__closer,name_3__obj_bicycle__num_01__unit_ft__person_first__unchanged,specific,name_3,obj_bicycle,num_01,unit_ft,person_first,"Omar began 85 ft to the left of the bicycle. Omar moved 13 ft right, and the bicycle moved 1 ft right.","Omar began 85 ft to the left of the bicycle. Omar moved 13 ft right, and the bicycle moved 13 ft right.",Omar is now closer to the bicycle than before.,Omar is now at the same distance from the bicycle as before.,Target1,Target2
