probe_id,probe_version,event_family,event_subtype,outcome,correct_target,numeric_information,context_entity_order,name_id,name,object_id,object,numeric_case_id,unit_id,unit,initial_distance,final_distance,distance_change,distance_change_magnitude,movement_difference,person_before,person_after,object_before,object_after,person_movement,object_movement,both_entities_move,same_movement_direction,passes_other_entity,Context,Context_word_count,target_closer,target_farther,target_unchanged
name_3__obj_bicycle__num_02__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_02,unit_inches,inches,30,30,0,0,0,0,7,30,37,7,7,True,True,False,"Omar began 30 inches to the left of the bicycle. Omar moved 7 inches right, and the bicycle moved 7 inches right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_metres__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_metres,metres,35,31,-4,4,4,0,5,35,36,5,1,True,True,False,"Omar began 35 metres to the left of the bicycle. Omar moved 5 metres right, and the bicycle moved 1 metre right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_metres,metres,35,39,4,4,4,0,1,35,40,1,5,True,True,False,"Omar began 35 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 5 metres right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_metres,metres,35,35,0,0,0,0,5,35,40,5,5,True,True,False,"Omar began 35 metres to the left of the bicycle. Omar moved 5 metres right, and the bicycle moved 5 metres right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_ft__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_ft,feet,35,31,-4,4,4,0,5,35,36,5,1,True,True,False,"Omar began 35 ft to the left of the bicycle. Omar moved 5 ft right, and the bicycle moved 1 ft right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_ft,feet,35,39,4,4,4,0,1,35,40,1,5,True,True,False,"Omar began 35 ft to the left of the bicycle. Omar moved 1 ft right, and the bicycle moved 5 ft right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_ft,feet,35,35,0,0,0,0,5,35,40,5,5,True,True,False,"Omar began 35 ft to the left of the bicycle. Omar moved 5 ft right, and the bicycle moved 5 ft right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_inches__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_inches,inches,35,31,-4,4,4,0,5,35,36,5,1,True,True,False,"Omar began 35 inches to the left of the bicycle. Omar moved 5 inches right, and the bicycle moved 1 inch right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_inches__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_inches,inches,35,39,4,4,4,0,1,35,40,1,5,True,True,False,"Omar began 35 inches to the left of the bicycle. Omar moved 1 inch right, and the bicycle moved 5 inches right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_03__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_03,unit_inches,inches,35,35,0,0,0,0,5,35,40,5,5,True,True,False,"Omar began 35 inches to the left of the bicycle. Omar moved 5 inches right, and the bicycle moved 5 inches right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_metres__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_metres,metres,53,21,-32,32,32,0,33,53,54,33,1,True,True,False,"Omar began 53 metres to the left of the bicycle. Omar moved 33 metres right, and the bicycle moved 1 metre right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_metres,metres,53,85,32,32,32,0,1,53,86,1,33,True,True,False,"Omar began 53 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 33 metres right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_metres,metres,53,53,0,0,0,0,33,53,86,33,33,True,True,False,"Omar began 53 metres to the left of the bicycle. Omar moved 33 metres right, and the bicycle moved 33 metres right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_ft__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_ft,feet,53,21,-32,32,32,0,33,53,54,33,1,True,True,False,"Omar began 53 ft to the left of the bicycle. Omar moved 33 ft right, and the bicycle moved 1 ft right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_ft,feet,53,85,32,32,32,0,1,53,86,1,33,True,True,False,"Omar began 53 ft to the left of the bicycle. Omar moved 1 ft right, and the bicycle moved 33 ft right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_ft,feet,53,53,0,0,0,0,33,53,86,33,33,True,True,False,"Omar began 53 ft to the left of the bicycle. Omar moved 33 ft right, and the bicycle moved 33 ft right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_inches__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_inches,inches,53,21,-32,32,32,0,33,53,54,33,1,True,True,False,"Omar began 53 inches to the left of the bicycle. Omar moved 33 inches right, and the bicycle moved 1 inch right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_inches__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_inches,inches,53,85,32,32,32,0,1,53,86,1,33,True,True,False,"Omar began 53 inches to the left of the bicycle. Omar moved 1 inch right, and the bicycle moved 33 inches right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_04__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_04,unit_inches,inches,53,53,0,0,0,0,33,53,86,33,33,True,True,False,"Omar began 53 inches to the left of the bicycle. Omar moved 33 inches right, and the bicycle moved 33 inches right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_05__unit_metres__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Omar is now closer to the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_05,unit_metres,metres,54,22,-32,32,32,0,33,54,55,33,1,True,True,False,"Omar began 54 metres to the left of the bicycle. Omar moved 33 metres right, and the bicycle moved 1 metre right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_05__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Omar is now farther from the bicycle than before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_05,unit_metres,metres,54,86,32,32,32,0,1,54,87,1,33,True,True,False,"Omar began 54 metres to the left of the bicycle. Omar moved 1 metre right, and the bicycle moved 33 metres right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
name_3__obj_bicycle__num_05__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Omar is now at the same distance from the bicycle as before.,specific,person_first,name_3,Omar,obj_bicycle,bicycle,num_05,unit_metres,metres,54,54,0,0,0,0,33,54,87,33,33,True,True,False,"Omar began 54 metres to the left of the bicycle. Omar moved 33 metres right, and the bicycle moved 33 metres right.",22,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,Omar is now at the same distance from the bicycle as before.
