probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index
non_numeric_v1_2__name_3__obj_bicycle__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,closer,toward,Target1,Omar walked toward the bicycle.,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,5,31,7,9,46,11,10,9,49,11,10,256
non_numeric_v1_2__name_3__obj_bicycle__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,farther,away from,Target2,Omar walked away from the bicycle.,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,6,34,8,9,46,11,10,9,49,11,10,257
non_numeric_v1_2__name_3__obj_bicycle__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,closer,toward,Target1,Omar walked toward the stationary bicycle.,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,6,42,8,9,46,11,10,9,49,11,10,258
non_numeric_v1_2__name_3__obj_bicycle__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,farther,away from,Target2,Omar walked away from the stationary bicycle.,Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,7,45,9,9,46,11,10,9,49,11,10,259
non_numeric_v1_2__name_3__obj_bicycle__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,closer,toward,Target1,"Omar walked toward the bicycle, which remained stationary.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,8,58,11,9,46,11,10,9,49,11,10,260
non_numeric_v1_2__name_3__obj_bicycle__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,farther,away from,Target2,"Omar walked away from the bicycle, which remained stationary.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,9,61,12,9,46,11,10,9,49,11,10,261
non_numeric_v1_2__name_3__obj_bicycle__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,closer,toward,Target1,"Omar walked toward the bicycle, which remained still.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,8,53,11,9,46,11,10,9,49,11,10,262
non_numeric_v1_2__name_3__obj_bicycle__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bicycle__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bicycle,bicycle,farther,away from,Target2,"Omar walked away from the bicycle, which remained still.",Omar is now closer to the bicycle than before.,Omar is now farther from the bicycle than before.,9,56,12,9,46,11,10,9,49,11,10,263
non_numeric_v1_2__name_3__obj_bench__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,closer,toward,Target1,Omar walked toward the bench.,Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,5,29,7,9,44,11,10,9,47,11,10,264
non_numeric_v1_2__name_3__obj_bench__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,farther,away from,Target2,Omar walked away from the bench.,Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,6,32,8,9,44,11,10,9,47,11,10,265
non_numeric_v1_2__name_3__obj_bench__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,closer,toward,Target1,Omar walked toward the stationary bench.,Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,6,40,8,9,44,11,10,9,47,11,10,266
non_numeric_v1_2__name_3__obj_bench__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,farther,away from,Target2,Omar walked away from the stationary bench.,Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,7,43,9,9,44,11,10,9,47,11,10,267
non_numeric_v1_2__name_3__obj_bench__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,closer,toward,Target1,"Omar walked toward the bench, which remained stationary.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,8,56,11,9,44,11,10,9,47,11,10,268
non_numeric_v1_2__name_3__obj_bench__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,farther,away from,Target2,"Omar walked away from the bench, which remained stationary.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,9,59,12,9,44,11,10,9,47,11,10,269
non_numeric_v1_2__name_3__obj_bench__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,closer,toward,Target1,"Omar walked toward the bench, which remained still.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,8,51,11,9,44,11,10,9,47,11,10,270
non_numeric_v1_2__name_3__obj_bench__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_bench__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_bench,bench,farther,away from,Target2,"Omar walked away from the bench, which remained still.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,9,54,12,9,44,11,10,9,47,11,10,271
non_numeric_v1_2__name_3__obj_mailbox__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,Omar walked toward the mailbox.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,5,31,7,9,46,11,10,9,49,11,10,272
non_numeric_v1_2__name_3__obj_mailbox__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,Omar walked away from the mailbox.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,6,34,8,9,46,11,10,9,49,11,10,273
non_numeric_v1_2__name_3__obj_mailbox__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,Omar walked toward the stationary mailbox.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,6,42,8,9,46,11,10,9,49,11,10,274
non_numeric_v1_2__name_3__obj_mailbox__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,Omar walked away from the stationary mailbox.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,7,45,9,9,46,11,10,9,49,11,10,275
non_numeric_v1_2__name_3__obj_mailbox__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,"Omar walked toward the mailbox, which remained stationary.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,8,58,11,9,46,11,10,9,49,11,10,276
non_numeric_v1_2__name_3__obj_mailbox__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,"Omar walked away from the mailbox, which remained stationary.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,9,61,12,9,46,11,10,9,49,11,10,277
non_numeric_v1_2__name_3__obj_mailbox__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,"Omar walked toward the mailbox, which remained still.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,8,53,11,9,46,11,10,9,49,11,10,278
non_numeric_v1_2__name_3__obj_mailbox__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_3__obj_mailbox__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,"Omar walked away from the mailbox, which remained still.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,9,56,12,9,46,11,10,9,49,11,10,279
