pair_id,length_band,name_id,object_id,numeric_case_id,unit_id,closer_probe_id,farther_probe_id,Context1,Context2,Target1,Target2
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_07__unit_ft,compact,name_3,obj_mailbox,num_07,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_07__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_07__unit_ft,"Starting 48 ft from a stationary mailbox, Omar walked 26 ft directly toward it without reaching or passing it.","Starting 48 ft from a stationary mailbox, Omar walked 26 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_07__unit_inches,compact,name_3,obj_mailbox,num_07,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_07__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_07__unit_inches,"Starting 48 inches from a stationary mailbox, Omar walked 26 inches directly toward it without reaching or passing it.","Starting 48 inches from a stationary mailbox, Omar walked 26 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_08__unit_metres,compact,name_3,obj_mailbox,num_08,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_08__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_08__unit_metres,"Starting 12 metres from a stationary mailbox, Omar walked 8 metres directly toward it without reaching or passing it.","Starting 12 metres from a stationary mailbox, Omar walked 8 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_08__unit_ft,compact,name_3,obj_mailbox,num_08,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_08__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_08__unit_ft,"Starting 12 ft from a stationary mailbox, Omar walked 8 ft directly toward it without reaching or passing it.","Starting 12 ft from a stationary mailbox, Omar walked 8 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_08__unit_inches,compact,name_3,obj_mailbox,num_08,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_08__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_08__unit_inches,"Starting 12 inches from a stationary mailbox, Omar walked 8 inches directly toward it without reaching or passing it.","Starting 12 inches from a stationary mailbox, Omar walked 8 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_09__unit_metres,compact,name_3,obj_mailbox,num_09,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_09__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_09__unit_metres,"Starting 52 metres from a stationary mailbox, Omar walked 28 metres directly toward it without reaching or passing it.","Starting 52 metres from a stationary mailbox, Omar walked 28 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_09__unit_ft,compact,name_3,obj_mailbox,num_09,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_09__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_09__unit_ft,"Starting 52 ft from a stationary mailbox, Omar walked 28 ft directly toward it without reaching or passing it.","Starting 52 ft from a stationary mailbox, Omar walked 28 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_09__unit_inches,compact,name_3,obj_mailbox,num_09,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_09__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_09__unit_inches,"Starting 52 inches from a stationary mailbox, Omar walked 28 inches directly toward it without reaching or passing it.","Starting 52 inches from a stationary mailbox, Omar walked 28 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_10__unit_metres,compact,name_3,obj_mailbox,num_10,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_10__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_10__unit_metres,"Starting 56 metres from a stationary mailbox, Omar walked 8 metres directly toward it without reaching or passing it.","Starting 56 metres from a stationary mailbox, Omar walked 8 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_10__unit_ft,compact,name_3,obj_mailbox,num_10,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_10__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_10__unit_ft,"Starting 56 ft from a stationary mailbox, Omar walked 8 ft directly toward it without reaching or passing it.","Starting 56 ft from a stationary mailbox, Omar walked 8 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_10__unit_inches,compact,name_3,obj_mailbox,num_10,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_10__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_10__unit_inches,"Starting 56 inches from a stationary mailbox, Omar walked 8 inches directly toward it without reaching or passing it.","Starting 56 inches from a stationary mailbox, Omar walked 8 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_11__unit_metres,compact,name_3,obj_mailbox,num_11,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_11__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_11__unit_metres,"Starting 32 metres from a stationary mailbox, Omar walked 23 metres directly toward it without reaching or passing it.","Starting 32 metres from a stationary mailbox, Omar walked 23 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_11__unit_ft,compact,name_3,obj_mailbox,num_11,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_11__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_11__unit_ft,"Starting 32 ft from a stationary mailbox, Omar walked 23 ft directly toward it without reaching or passing it.","Starting 32 ft from a stationary mailbox, Omar walked 23 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_11__unit_inches,compact,name_3,obj_mailbox,num_11,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_11__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_11__unit_inches,"Starting 32 inches from a stationary mailbox, Omar walked 23 inches directly toward it without reaching or passing it.","Starting 32 inches from a stationary mailbox, Omar walked 23 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__standard__num_00__unit_metres,standard,name_3,obj_mailbox,num_00,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__standard__closer__num_00__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__standard__farther__num_00__unit_metres,Omar was 18 metres from a stationary mailbox. Omar walked 5 metres directly toward the mailbox without reaching or passing it.,Omar was 18 metres from a stationary mailbox. Omar walked 5 metres directly away from the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__standard__num_00__unit_ft,standard,name_3,obj_mailbox,num_00,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__standard__closer__num_00__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__standard__farther__num_00__unit_ft,Omar was 18 ft from a stationary mailbox. Omar walked 5 ft directly toward the mailbox without reaching or passing it.,Omar was 18 ft from a stationary mailbox. Omar walked 5 ft directly away from the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__standard__num_00__unit_inches,standard,name_3,obj_mailbox,num_00,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__standard__closer__num_00__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__standard__farther__num_00__unit_inches,Omar was 18 inches from a stationary mailbox. Omar walked 5 inches directly toward the mailbox without reaching or passing it.,Omar was 18 inches from a stationary mailbox. Omar walked 5 inches directly away from the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__standard__num_01__unit_metres,standard,name_3,obj_mailbox,num_01,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__standard__closer__num_01__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__standard__farther__num_01__unit_metres,Omar was 85 metres from a stationary mailbox. Omar walked 12 metres directly toward the mailbox without reaching or passing it.,Omar was 85 metres from a stationary mailbox. Omar walked 12 metres directly away from the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__standard__num_01__unit_ft,standard,name_3,obj_mailbox,num_01,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__standard__closer__num_01__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__standard__farther__num_01__unit_ft,Omar was 85 ft from a stationary mailbox. Omar walked 12 ft directly toward the mailbox without reaching or passing it.,Omar was 85 ft from a stationary mailbox. Omar walked 12 ft directly away from the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
