probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index,numeric_case_id,unit_id,initial_distance,movement_distance,final_distance
numeric_aligned_v1_1__name_3__obj_cone__standard__closer__num_11__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_11__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__closer__num_11__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,closer,toward,Target1,Omar was 32 metres from a stationary cone. Omar walked 23 metres directly toward the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,21,121,24,9,43,11,10,9,46,11,10,3345,num_11,unit_metres,32,23,9
numeric_aligned_v1_1__name_3__obj_cone__standard__closer__num_11__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_11__unit_ft,numeric_aligned_v1_1__name_3__obj_cone__closer__num_11__unit_ft,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,closer,toward,Target1,Omar was 32 ft from a stationary cone. Omar walked 23 ft directly toward the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,21,113,24,9,43,11,10,9,46,11,10,3346,num_11,unit_ft,32,23,9
numeric_aligned_v1_1__name_3__obj_cone__standard__closer__num_11__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_11__unit_inches,numeric_aligned_v1_1__name_3__obj_cone__closer__num_11__unit_inches,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,closer,toward,Target1,Omar was 32 inches from a stationary cone. Omar walked 23 inches directly toward the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,21,121,24,9,43,11,10,9,46,11,10,3347,num_11,unit_inches,32,23,9
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_00__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_00__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__farther__num_00__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 18 metres from a stationary cone. Omar walked 5 metres directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,123,25,9,43,11,10,9,46,11,10,3348,num_00,unit_metres,18,5,23
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_00__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_00__unit_ft,numeric_aligned_v1_1__name_3__obj_cone__farther__num_00__unit_ft,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 18 ft from a stationary cone. Omar walked 5 ft directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,115,25,9,43,11,10,9,46,11,10,3349,num_00,unit_ft,18,5,23
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_00__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_00__unit_inches,numeric_aligned_v1_1__name_3__obj_cone__farther__num_00__unit_inches,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 18 inches from a stationary cone. Omar walked 5 inches directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,123,25,9,43,11,10,9,46,11,10,3350,num_00,unit_inches,18,5,23
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_01__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_01__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__farther__num_01__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 85 metres from a stationary cone. Omar walked 12 metres directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,124,25,9,43,11,10,9,46,11,10,3351,num_01,unit_metres,85,12,97
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_01__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_01__unit_ft,numeric_aligned_v1_1__name_3__obj_cone__farther__num_01__unit_ft,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 85 ft from a stationary cone. Omar walked 12 ft directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,116,25,9,43,11,10,9,46,11,10,3352,num_01,unit_ft,85,12,97
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_01__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_01__unit_inches,numeric_aligned_v1_1__name_3__obj_cone__farther__num_01__unit_inches,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 85 inches from a stationary cone. Omar walked 12 inches directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,124,25,9,43,11,10,9,46,11,10,3353,num_01,unit_inches,85,12,97
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_02__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_02__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__farther__num_02__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 30 metres from a stationary cone. Omar walked 6 metres directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,123,25,9,43,11,10,9,46,11,10,3354,num_02,unit_metres,30,6,36
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_02__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_02__unit_ft,numeric_aligned_v1_1__name_3__obj_cone__farther__num_02__unit_ft,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 30 ft from a stationary cone. Omar walked 6 ft directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,115,25,9,43,11,10,9,46,11,10,3355,num_02,unit_ft,30,6,36
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_02__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_02__unit_inches,numeric_aligned_v1_1__name_3__obj_cone__farther__num_02__unit_inches,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 30 inches from a stationary cone. Omar walked 6 inches directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,123,25,9,43,11,10,9,46,11,10,3356,num_02,unit_inches,30,6,36
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_03__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_03__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__farther__num_03__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 35 metres from a stationary cone. Omar walked 4 metres directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,123,25,9,43,11,10,9,46,11,10,3357,num_03,unit_metres,35,4,39
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_03__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_03__unit_ft,numeric_aligned_v1_1__name_3__obj_cone__farther__num_03__unit_ft,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 35 ft from a stationary cone. Omar walked 4 ft directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,115,25,9,43,11,10,9,46,11,10,3358,num_03,unit_ft,35,4,39
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_03__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_03__unit_inches,numeric_aligned_v1_1__name_3__obj_cone__farther__num_03__unit_inches,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 35 inches from a stationary cone. Omar walked 4 inches directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,123,25,9,43,11,10,9,46,11,10,3359,num_03,unit_inches,35,4,39
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_04__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_04__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__farther__num_04__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 53 metres from a stationary cone. Omar walked 32 metres directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,124,25,9,43,11,10,9,46,11,10,3360,num_04,unit_metres,53,32,85
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_04__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_04__unit_ft,numeric_aligned_v1_1__name_3__obj_cone__farther__num_04__unit_ft,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 53 ft from a stationary cone. Omar walked 32 ft directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,116,25,9,43,11,10,9,46,11,10,3361,num_04,unit_ft,53,32,85
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_04__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_04__unit_inches,numeric_aligned_v1_1__name_3__obj_cone__farther__num_04__unit_inches,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 53 inches from a stationary cone. Omar walked 32 inches directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,124,25,9,43,11,10,9,46,11,10,3362,num_04,unit_inches,53,32,85
numeric_aligned_v1_1__name_3__obj_cone__standard__farther__num_05__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_3__obj_cone__standard__num_05__unit_metres,numeric_aligned_v1_1__name_3__obj_cone__farther__num_05__unit_metres,numeric_aligned_movement,aligned_standard,standard,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_cone,cone,farther,away from,Target2,Omar was 54 metres from a stationary cone. Omar walked 32 metres directly away from the cone without reaching or passing it.,Omar is now closer to the cone than before.,Omar is now farther from the cone than before.,22,124,25,9,43,11,10,9,46,11,10,3363,num_05,unit_metres,54,32,86
