probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,evidence_type,length_band,context_entity_order,target_entity_order,target1_relation_word,target2_relation_word,target_motion_above,target_motion_below,reference_motion_above,reference_motion_below,Context1,Context2,Target1,Target2,correct_target_for_context1,correct_target_for_context2,target_start_above,target_end_above,reference_start_above,reference_end_above,target_start_below,target_end_below,reference_start_below,reference_end_below,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
both_reverse__book_jar__numbered_floors__standard__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,standard,reference_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The jar moves from floor 4 to floor 2. The book moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The jar moves from floor 2 to floor 4. The book moves from floor 4 to floor 2.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
both_reverse__book_jar__numbered_floors__standard__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,standard,reference_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The jar moves from floor 4 to floor 2. The book moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The jar moves from floor 2 to floor 4. The book moves from floor 4 to floor 2.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
both_reverse__book_jar__numbered_floors__expanded__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,expanded,target_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The book moves from floor 2 to floor 4. The jar moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The book moves from floor 4 to floor 2. The jar moves from floor 2 to floor 4.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__numbered_floors__expanded__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,expanded,target_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The book moves from floor 2 to floor 4. The jar moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The book moves from floor 4 to floor 2. The jar moves from floor 2 to floor 4.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__numbered_floors__expanded__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,expanded,reference_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The jar moves from floor 4 to floor 2. The book moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The jar moves from floor 2 to floor 4. The book moves from floor 4 to floor 2.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__numbered_floors__expanded__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,expanded,reference_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The jar moves from floor 4 to floor 2. The book moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The jar moves from floor 2 to floor 4. The book moves from floor 4 to floor 2.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__toy_key__named_shelves__compact__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,compact,target_first,target_first,above,below,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The toy moves from the lower shelf to the upper shelf. The key moves from the upper shelf to the lower shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The toy moves from the upper shelf to the lower shelf. The key moves from the lower shelf to the upper shelf.",The toy is above the key.,The toy is below the key.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__toy_key__named_shelves__compact__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,compact,target_first,reference_first,below,above,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The toy moves from the lower shelf to the upper shelf. The key moves from the upper shelf to the lower shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The toy moves from the upper shelf to the lower shelf. The key moves from the lower shelf to the upper shelf.",The key is below the toy.,The key is above the toy.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__toy_key__named_shelves__compact__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,compact,reference_first,target_first,above,below,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The key moves from the upper shelf to the lower shelf. The toy moves from the lower shelf to the upper shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The key moves from the lower shelf to the upper shelf. The toy moves from the upper shelf to the lower shelf.",The toy is above the key.,The toy is below the key.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__toy_key__named_shelves__compact__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,compact,reference_first,reference_first,below,above,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The key moves from the upper shelf to the lower shelf. The toy moves from the lower shelf to the upper shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The key moves from the lower shelf to the upper shelf. The toy moves from the upper shelf to the lower shelf.",The key is below the toy.,The key is above the toy.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__toy_key__named_shelves__standard__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,standard,target_first,target_first,above,below,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The toy moves from the lower shelf to the upper shelf. The key moves from the upper shelf to the lower shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The toy moves from the upper shelf to the lower shelf. The key moves from the lower shelf to the upper shelf.",The toy is above the key.,The toy is below the key.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__toy_key__named_shelves__standard__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,standard,target_first,reference_first,below,above,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The toy moves from the lower shelf to the upper shelf. The key moves from the upper shelf to the lower shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The toy moves from the upper shelf to the lower shelf. The key moves from the lower shelf to the upper shelf.",The key is below the toy.,The key is above the toy.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__toy_key__named_shelves__standard__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,standard,reference_first,target_first,above,below,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The key moves from the upper shelf to the lower shelf. The toy moves from the lower shelf to the upper shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The key moves from the lower shelf to the upper shelf. The toy moves from the upper shelf to the lower shelf.",The toy is above the key.,The toy is below the key.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__toy_key__named_shelves__standard__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,standard,reference_first,reference_first,below,above,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The key moves from the upper shelf to the lower shelf. The toy moves from the lower shelf to the upper shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The key moves from the lower shelf to the upper shelf. The toy moves from the upper shelf to the lower shelf.",The key is below the toy.,The key is above the toy.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__toy_key__named_shelves__expanded__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,expanded,target_first,target_first,above,below,up,down,down,up,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The toy moves from the lower shelf to the upper shelf. The key moves from the upper shelf to the lower shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The toy moves from the upper shelf to the lower shelf. The key moves from the lower shelf to the upper shelf.",The toy is above the key.,The toy is below the key.,Target1,Target2,2,4,4,2,4,2,2,4,51,51,6,6
both_reverse__toy_key__named_shelves__expanded__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,toy_key,toy,key,named_shelves,expanded,target_first,reference_first,below,above,up,down,down,up,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The toy moves from the lower shelf to the upper shelf. The key moves from the upper shelf to the lower shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The toy moves from the upper shelf to the lower shelf. The key moves from the lower shelf to the upper shelf.",The key is below the toy.,The key is above the toy.,Target1,Target2,2,4,4,2,4,2,2,4,51,51,6,6
