probe_id,probe_version,probe_type,matched_group_id,condition_id,control,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,phrase_pair_id,location_phrase_pair_id,evidence_type,semantic_match,reference_order_id,target_negation_pattern_id,sentence_structure_id,distance_standard_id,correct_target_for_context1,correct_target_for_context2,Domain,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,Context1,Context2,Target1,Target2,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
objects_workshop__obj_toolbox__obj_bucket__reference_reversed,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,reference_reversed,reference_reversal,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The bucket rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket rests at the other end of the workshop from the toolbox.,The toolbox is close to the bucket.,The toolbox is far from the bucket.,20,110,26,129,7,35,7,35,446
objects_workshop__obj_toolbox__obj_bucket__negate_close,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,negate_close,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The toolbox rests on the floor at one end of a long workshop. The bucket rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket rests at the other end of the workshop from the toolbox.,The bucket is close to the toolbox.,The bucket is not close to the toolbox.,20,110,26,129,7,35,8,39,447
objects_workshop__obj_toolbox__obj_bucket__negate_far,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,negate_far,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The toolbox rests on the floor at one end of a long workshop. The bucket rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket rests at the other end of the workshop from the toolbox.,The bucket is not far from the toolbox.,The bucket is far from the toolbox.,20,110,26,129,8,39,7,35,448
objects_workshop__obj_toolbox__obj_bucket__both_negated,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,both_negated,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The bucket rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket rests at the other end of the workshop from the toolbox.,The bucket is not far from the toolbox.,The bucket is not close to the toolbox.,20,110,26,129,8,39,8,39,449
objects_workshop__obj_crate__obj_helmet__baseline,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,baseline,baseline,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The helmet rests immediately beside the crate.,The crate rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the crate.,The helmet is close to the crate.,The helmet is far from the crate.,20,106,26,125,7,33,7,33,450
objects_workshop__obj_crate__obj_helmet__phrase_alternate,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,phrase_alternate,location_phrasing,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,placement_1,objects_workshop__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. Only a narrow gap separates the helmet from the crate.,The crate rests on the floor at one end of a long workshop. The full length of the workshop separates the helmet from the crate.,The helmet is close to the crate.,The helmet is far from the crate.,23,114,25,128,7,33,7,33,451
objects_workshop__obj_crate__obj_helmet__word_beside,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,word_beside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,lex_beside,objects_workshop__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The helmet is beside the crate.,The crate rests on the floor at one end of a long workshop. The helmet is far from the crate.,The helmet is close to the crate.,The helmet is far from the crate.,19,91,20,93,7,33,7,33,452
objects_workshop__obj_crate__obj_helmet__word_alongside,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,word_alongside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,lex_alongside,objects_workshop__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The helmet is alongside the crate.,The crate rests on the floor at one end of a long workshop. The helmet is a long way from the crate.,The helmet is close to the crate.,The helmet is far from the crate.,19,94,22,100,7,33,7,33,453
objects_workshop__obj_crate__obj_helmet__word_near,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,word_near,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,lex_near,objects_workshop__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The helmet is near the crate.,The crate rests on the floor at one end of a long workshop. The helmet is a long distance from the crate.,The helmet is close to the crate.,The helmet is far from the crate.,19,89,22,105,7,33,7,33,454
objects_workshop__obj_crate__obj_helmet__reference_reversed,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,reference_reversed,reference_reversal,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The helmet rests immediately beside the crate.,The crate rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the crate.,The crate is close to the helmet.,The crate is far from the helmet.,20,106,26,125,7,33,7,33,455
objects_workshop__obj_crate__obj_helmet__negate_close,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,negate_close,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The crate rests on the floor at one end of a long workshop. The helmet rests immediately beside the crate.,The crate rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the crate.,The helmet is close to the crate.,The helmet is not close to the crate.,20,106,26,125,7,33,8,37,456
objects_workshop__obj_crate__obj_helmet__negate_far,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,negate_far,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The crate rests on the floor at one end of a long workshop. The helmet rests immediately beside the crate.,The crate rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the crate.,The helmet is not far from the crate.,The helmet is far from the crate.,20,106,26,125,8,37,7,33,457
objects_workshop__obj_crate__obj_helmet__both_negated,1.0,close_far_situation,objects_workshop__obj_crate__obj_helmet,both_negated,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_crate,crate,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The helmet rests immediately beside the crate.,The crate rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the crate.,The helmet is not far from the crate.,The helmet is not close to the crate.,20,106,26,125,8,37,8,37,458
objects_workshop__obj_crate__obj_bucket__baseline,1.0,close_far_situation,objects_workshop__obj_crate__obj_bucket,baseline,baseline,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_crate,crate,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The bucket rests immediately beside the crate.,The crate rests on the floor at one end of a long workshop. The bucket rests at the other end of the workshop from the crate.,The bucket is close to the crate.,The bucket is far from the crate.,20,106,26,125,7,33,7,33,459
objects_workshop__obj_crate__obj_bucket__phrase_alternate,1.0,close_far_situation,objects_workshop__obj_crate__obj_bucket,phrase_alternate,location_phrasing,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_crate,crate,placement_1,objects_workshop__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. Only a narrow gap separates the bucket from the crate.,The crate rests on the floor at one end of a long workshop. The full length of the workshop separates the bucket from the crate.,The bucket is close to the crate.,The bucket is far from the crate.,23,114,25,128,7,33,7,33,460
objects_workshop__obj_crate__obj_bucket__word_beside,1.0,close_far_situation,objects_workshop__obj_crate__obj_bucket,word_beside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_crate,crate,lex_beside,objects_workshop__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The crate rests on the floor at one end of a long workshop. The bucket is beside the crate.,The crate rests on the floor at one end of a long workshop. The bucket is far from the crate.,The bucket is close to the crate.,The bucket is far from the crate.,19,91,20,93,7,33,7,33,461
