reference_probe_id,variant_probe_id,control,scene_id,context_structure,target_order
between_worn_shoes__name_0__obj_book__physical_placement__person_first__far_direct_far,between_worn_shoes__name_0__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_0__obj_book__physical_placement__object_first__far_direct_far,between_worn_shoes__name_0__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_0__obj_book__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_0__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_0__obj_book__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_0__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_0__obj_book__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_0__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_0__obj_book__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_0__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_0__obj_cone__physical_placement__person_first__far_direct_far,between_worn_shoes__name_0__obj_cone__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_0__obj_cone__physical_placement__object_first__far_direct_far,between_worn_shoes__name_0__obj_cone__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_0__obj_cone__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_0__obj_cone__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_0__obj_cone__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_0__obj_cone__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_0__obj_cone__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_0__obj_cone__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_0__obj_cone__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_0__obj_cone__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_1__obj_ball__physical_placement__person_first__far_direct_far,between_worn_shoes__name_1__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_1__obj_ball__physical_placement__object_first__far_direct_far,between_worn_shoes__name_1__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_1__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_1__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_1__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_1__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_1__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_1__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_1__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_1__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_1__obj_bag__physical_placement__person_first__far_direct_far,between_worn_shoes__name_1__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_1__obj_bag__physical_placement__object_first__far_direct_far,between_worn_shoes__name_1__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_1__obj_bag__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_1__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_1__obj_bag__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_1__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_1__obj_bag__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_1__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_1__obj_bag__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_1__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_1__obj_book__physical_placement__person_first__far_direct_far,between_worn_shoes__name_1__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_1__obj_book__physical_placement__object_first__far_direct_far,between_worn_shoes__name_1__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_1__obj_book__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_1__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_1__obj_book__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_1__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_1__obj_book__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_1__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_1__obj_book__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_1__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_1__obj_cone__physical_placement__person_first__far_direct_far,between_worn_shoes__name_1__obj_cone__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_1__obj_cone__physical_placement__object_first__far_direct_far,between_worn_shoes__name_1__obj_cone__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_1__obj_cone__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_1__obj_cone__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_1__obj_cone__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_1__obj_cone__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_1__obj_cone__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_1__obj_cone__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_1__obj_cone__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_1__obj_cone__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_2__obj_ball__physical_placement__person_first__far_direct_far,between_worn_shoes__name_2__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_2__obj_ball__physical_placement__object_first__far_direct_far,between_worn_shoes__name_2__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_2__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_2__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_2__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_2__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_2__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_2__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_2__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_2__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
