probe_id,probe_version,scene_id,scene_role,name_id,object_id,condition_id,context_structure,context_entity_order,target_order,reverses_context_entity_order,evidence_type,setting,assumption,include_in_primary_scene_summary,gold_requires_unstated_worn_shoes,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count,source_probe_id,source_probe_version,probe_type,source_scene_id,source_assumption,source_close_evidence_type,close_evidence_type,far_evidence_type,close_context_structure,far_context_structure,mode,wording_family_id,adjective_pair_id,close_target_repeats_context,far_target_repeats_context
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first__close_direct_labels,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key is close to Jesse.,The key is across the full length of a long hallway from Jesse.,Jesse is close to the key.,Jesse is far from the key.,6,7,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,explicit_relation,large_space_separation,object_subject,object_subject,close_only,direct_labels,close_far,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first__close_proximity_synonyms,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key is near Jesse.,The key is across the full length of a long hallway from Jesse.,Jesse is close to the key.,Jesse is far from the key.,5,6,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,proximity_synonym,large_space_separation,object_subject,object_subject,close_only,proximity_synonyms,near_distant,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first__close_distance_short_long,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key and Jesse are separated by a short distance.,The key is across the full length of a long hallway from Jesse.,Jesse is close to the key.,Jesse is far from the key.,10,11,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_short_long,short_long,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first__close_distance_small_large,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key and Jesse are separated by a small distance.,The key is across the full length of a long hallway from Jesse.,Jesse is close to the key.,Jesse is far from the key.,10,11,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_small_large,small_large,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The key is inside the pocket of the jacket Jesse is wearing.,The key is across the full length of a long hallway from Jesse.,The key is close to Jesse.,The key is far from Jesse.,12,13,13,14,6,7,6,7,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,explicit_worn_clothing,large_space_separation,object_subject,object_subject,original_baseline,original_placement,none,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first__close_direct_labels,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key is close to Jesse.,The key is across the full length of a long hallway from Jesse.,The key is close to Jesse.,The key is far from Jesse.,6,7,13,14,6,7,6,7,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,explicit_relation,large_space_separation,object_subject,object_subject,close_only,direct_labels,close_far,True,False
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first__close_proximity_synonyms,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key is near Jesse.,The key is across the full length of a long hallway from Jesse.,The key is close to Jesse.,The key is far from Jesse.,5,6,13,14,6,7,6,7,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,proximity_synonym,large_space_separation,object_subject,object_subject,close_only,proximity_synonyms,near_distant,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first__close_distance_short_long,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key and Jesse are separated by a short distance.,The key is across the full length of a long hallway from Jesse.,The key is close to Jesse.,The key is far from Jesse.,10,11,13,14,6,7,6,7,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_short_long,short_long,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first__close_distance_small_large,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The key and Jesse are separated by a small distance.,The key is across the full length of a long hallway from Jesse.,The key is close to Jesse.,The key is far from Jesse.,10,11,13,14,6,7,6,7,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_small_large,small_large,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Jesse is wearing is the key.,Across the full length of a long hallway from Jesse is the key.,Jesse is close to the key.,Jesse is far from the key.,12,13,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,explicit_worn_clothing,large_space_separation,fronted_location,fronted_location,original_baseline,original_placement,none,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first__close_direct_labels,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,Close to Jesse is the key.,Across the full length of a long hallway from Jesse is the key.,Jesse is close to the key.,Jesse is far from the key.,6,7,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,explicit_relation,large_space_separation,fronted_location,fronted_location,close_only,direct_labels,close_far,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first__close_proximity_synonyms,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,Near Jesse is the key.,Across the full length of a long hallway from Jesse is the key.,Jesse is close to the key.,Jesse is far from the key.,5,6,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,proximity_synonym,large_space_separation,fronted_location,fronted_location,close_only,proximity_synonyms,near_distant,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first__close_distance_short_long,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,A short distance separates Jesse and the key.,Across the full length of a long hallway from Jesse is the key.,Jesse is close to the key.,Jesse is far from the key.,8,9,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,distance_magnitude_phrase,large_space_separation,distance_subject,fronted_location,close_only,distance_short_long,short_long,False,False
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first__close_distance_small_large,1.0,worn_jacket_pocket,main,name_1,obj_key,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,A small distance separates Jesse and the key.,Across the full length of a long hallway from Jesse is the key.,Jesse is close to the key.,Jesse is far from the key.,8,9,13,14,6,8,6,8,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,1.0,close_far_symmetric_wording,worn_jacket_pocket,Wearing is stated explicitly; only pocket-sized objects are eligible.,explicit_worn_clothing,distance_magnitude_phrase,large_space_separation,distance_subject,fronted_location,close_only,distance_small_large,small_large,False,False
