reference_probe_id,variant_probe_id,control,wording_family_id,source_scene_id,context_structure,target_order
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_direct_labels,paired__name_2__obj_key__object_subject__person_first__direct_labels,far_evidence_only_given_close,direct_labels,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_proximity_synonyms,paired__name_2__obj_key__object_subject__person_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_distance_short_long,close_evidence_only,distance_short_long,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_distance_short_long,paired__name_2__obj_key__object_subject__person_first__distance_short_long,far_evidence_only_given_close,distance_short_long,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_distance_small_large,close_evidence_only,distance_small_large,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__close_distance_small_large,paired__name_2__obj_key__object_subject__person_first__distance_small_large,far_evidence_only_given_close,distance_small_large,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_direct_labels,close_evidence_only,direct_labels,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_direct_labels,paired__name_2__obj_key__object_subject__object_first__direct_labels,far_evidence_only_given_close,direct_labels,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_proximity_synonyms,paired__name_2__obj_key__object_subject__object_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_distance_short_long,close_evidence_only,distance_short_long,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_distance_short_long,paired__name_2__obj_key__object_subject__object_first__distance_short_long,far_evidence_only_given_close,distance_short_long,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_distance_small_large,close_evidence_only,distance_small_large,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__close_distance_small_large,paired__name_2__obj_key__object_subject__object_first__distance_small_large,far_evidence_only_given_close,distance_small_large,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_direct_labels,close_evidence_only,direct_labels,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_direct_labels,paired__name_2__obj_key__fronted_location__person_first__direct_labels,far_evidence_only_given_close,direct_labels,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_proximity_synonyms,paired__name_2__obj_key__fronted_location__person_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_distance_short_long,close_evidence_only,distance_short_long,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_distance_short_long,paired__name_2__obj_key__fronted_location__person_first__distance_short_long,far_evidence_only_given_close,distance_short_long,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_distance_small_large,close_evidence_only,distance_small_large,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__close_distance_small_large,paired__name_2__obj_key__fronted_location__person_first__distance_small_large,far_evidence_only_given_close,distance_small_large,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_direct_labels,close_evidence_only,direct_labels,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_direct_labels,paired__name_2__obj_key__fronted_location__object_first__direct_labels,far_evidence_only_given_close,direct_labels,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_proximity_synonyms,paired__name_2__obj_key__fronted_location__object_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_distance_short_long,close_evidence_only,distance_short_long,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_distance_short_long,paired__name_2__obj_key__fronted_location__object_first__distance_short_long,far_evidence_only_given_close,distance_short_long,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_distance_small_large,close_evidence_only,distance_small_large,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__close_distance_small_large,paired__name_2__obj_key__fronted_location__object_first__distance_small_large,far_evidence_only_given_close,distance_small_large,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_direct_labels,close_evidence_only,direct_labels,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_direct_labels,paired__name_2__obj_key__person_subject__person_first__direct_labels,far_evidence_only_given_close,direct_labels,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_proximity_synonyms,paired__name_2__obj_key__person_subject__person_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_distance_short_long,close_evidence_only,distance_short_long,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_distance_short_long,paired__name_2__obj_key__person_subject__person_first__distance_short_long,far_evidence_only_given_close,distance_short_long,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_distance_small_large,close_evidence_only,distance_small_large,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__close_distance_small_large,paired__name_2__obj_key__person_subject__person_first__distance_small_large,far_evidence_only_given_close,distance_small_large,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first__close_direct_labels,close_evidence_only,direct_labels,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first__close_direct_labels,paired__name_2__obj_key__person_subject__object_first__direct_labels,far_evidence_only_given_close,direct_labels,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,worn_jacket_pocket,person_subject,object_first
