probe_id,probe_version,scene_id,scene_role,name_id,object_id,condition_id,context_structure,context_entity_order,target_order,reverses_context_entity_order,evidence_type,setting,assumption,include_in_primary_scene_summary,gold_requires_unstated_worn_shoes,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
shared_control__name_0__obj_cup__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_cup,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cup is beside Maya.,The cup is a long way from Maya.,The cup is close to Maya.,The cup is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_key__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_key,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The key is close to Maya.,The key is far from Maya.,Maya is close to the key.,Maya is far from the key.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_key__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_key,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The key is beside Maya.,The key is a long way from Maya.,Maya is close to the key.,Maya is far from the key.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_key__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_key,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The key is close to Maya.,The key is far from Maya.,The key is close to Maya.,The key is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_key__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_key,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The key is beside Maya.,The key is a long way from Maya.,The key is close to Maya.,The key is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_coin__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_coin,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The coin is close to Maya.,The coin is far from Maya.,Maya is close to the coin.,Maya is far from the coin.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_coin__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_coin,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The coin is beside Maya.,The coin is a long way from Maya.,Maya is close to the coin.,Maya is far from the coin.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_coin__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_coin,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The coin is close to Maya.,The coin is far from Maya.,The coin is close to Maya.,The coin is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_coin__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_coin,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The coin is beside Maya.,The coin is a long way from Maya.,The coin is close to Maya.,The coin is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_marble__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_marble,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The marble is close to Maya.,The marble is far from Maya.,Maya is close to the marble.,Maya is far from the marble.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_marble__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_marble,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The marble is beside Maya.,The marble is a long way from Maya.,Maya is close to the marble.,Maya is far from the marble.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_marble__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_marble,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The marble is close to Maya.,The marble is far from Maya.,The marble is close to Maya.,The marble is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_marble__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_marble,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The marble is beside Maya.,The marble is a long way from Maya.,The marble is close to Maya.,The marble is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_pebble__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_pebble,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The pebble is close to Maya.,The pebble is far from Maya.,Maya is close to the pebble.,Maya is far from the pebble.,6,9,6,9,6,10,6,10
shared_control__name_0__obj_pebble__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_pebble,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The pebble is beside Maya.,The pebble is a long way from Maya.,Maya is close to the pebble.,Maya is far from the pebble.,5,8,8,11,6,10,6,10
shared_control__name_0__obj_pebble__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_pebble,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The pebble is close to Maya.,The pebble is far from Maya.,The pebble is close to Maya.,The pebble is far from Maya.,6,9,6,9,6,9,6,9
shared_control__name_0__obj_pebble__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_pebble,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The pebble is beside Maya.,The pebble is a long way from Maya.,The pebble is close to Maya.,The pebble is far from Maya.,5,8,8,11,6,9,6,9
shared_control__name_1__obj_ball__direct_label__person_first,1.0,shared_control,shared_control,name_1,obj_ball,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is close to Jesse.,The ball is far from Jesse.,Jesse is close to the ball.,Jesse is far from the ball.,6,7,6,7,6,8,6,8
shared_control__name_1__obj_ball__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_1,obj_ball,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is beside Jesse.,The ball is a long way from Jesse.,Jesse is close to the ball.,Jesse is far from the ball.,5,6,8,9,6,8,6,8
shared_control__name_1__obj_ball__direct_label__object_first,1.0,shared_control,shared_control,name_1,obj_ball,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is close to Jesse.,The ball is far from Jesse.,The ball is close to Jesse.,The ball is far from Jesse.,6,7,6,7,6,7,6,7
shared_control__name_1__obj_ball__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_1,obj_ball,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is beside Jesse.,The ball is a long way from Jesse.,The ball is close to Jesse.,The ball is far from Jesse.,5,6,8,9,6,7,6,7
shared_control__name_1__obj_bag__direct_label__person_first,1.0,shared_control,shared_control,name_1,obj_bag,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is close to Jesse.,The bag is far from Jesse.,Jesse is close to the bag.,Jesse is far from the bag.,6,7,6,7,6,8,6,8
shared_control__name_1__obj_bag__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_1,obj_bag,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is beside Jesse.,The bag is a long way from Jesse.,Jesse is close to the bag.,Jesse is far from the bag.,5,6,8,9,6,8,6,8
shared_control__name_1__obj_bag__direct_label__object_first,1.0,shared_control,shared_control,name_1,obj_bag,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is close to Jesse.,The bag is far from Jesse.,The bag is close to Jesse.,The bag is far from Jesse.,6,7,6,7,6,7,6,7
shared_control__name_1__obj_bag__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_1,obj_bag,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is beside Jesse.,The bag is a long way from Jesse.,The bag is close to Jesse.,The bag is far from Jesse.,5,6,8,9,6,7,6,7
shared_control__name_1__obj_book__direct_label__person_first,1.0,shared_control,shared_control,name_1,obj_book,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is close to Jesse.,The book is far from Jesse.,Jesse is close to the book.,Jesse is far from the book.,6,7,6,7,6,8,6,8
shared_control__name_1__obj_book__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_1,obj_book,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is beside Jesse.,The book is a long way from Jesse.,Jesse is close to the book.,Jesse is far from the book.,5,6,8,9,6,8,6,8
shared_control__name_1__obj_book__direct_label__object_first,1.0,shared_control,shared_control,name_1,obj_book,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is close to Jesse.,The book is far from Jesse.,The book is close to Jesse.,The book is far from Jesse.,6,7,6,7,6,7,6,7
shared_control__name_1__obj_book__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_1,obj_book,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is beside Jesse.,The book is a long way from Jesse.,The book is close to Jesse.,The book is far from Jesse.,5,6,8,9,6,7,6,7
